  CURRENCY DATE = 02/18/24
                                     LATITUDE    LONGITUDE     OBSTACLE            AGL   AMSL LT ACC MAR FAA         ACTION
OAS#      V CO ST CITY            DEG MIN SEC   DEG MIN SEC   TYPE                 HT    HT     H V IND STUDY           JDATE
-------------------------------------------------------------------------------------------------------------------------------
50-021122 O US VT WEST DOVER       42 55 57.48N 072 48 27.36W TOWER              1 00140 02387 N 1 A N 2013ANE00768OE A 2015350 
50-020334 O US VT SOUTH NEWFANE    42 56 42.65N 072 41 44.13W TOWER              1 00139 01136 N 1 A N 2013ANE00729OE A 2014050 
50-000038 O US VT SOUTH SHAFTSBURY 42 56 53.20N 073 10 32.30W TOWER              1 00315 01580 D 2 C N 2021ANE05430OE C 2022143 
50-000076 O US VT MT. SNOW         42 57 33.00N 072 55 20.00W TOWER              1 00100 03666 N 5 E N                C 2006141 
50-006003 U US VT PUTNEY           42 58 45.00N 072 30 40.00W TOWER              1 00090 00650 U     U                A 1981167 
50-039851 U US VT TOWNSHEND        43 02 34.03N 072 40 03.62W TOWER              1 00125 00931 N 4 D N 2016ANE00098OE A 2019120 
50-000034 O US VT MANCHESTER CENT  43 05 09.00N 072 55 28.00W TOWER              1 00055 03991 U 9 I U                C 2014138 
50-000059 O US VT MANCHESTER       43 09 58.00N 073 06 57.00W TOWER              1 00180 04010 N 5 E U 1984ANE00194OE C 2014138 
50-000080 O US VT MANCHESTER       43 10 15.06N 073 02 13.08W TOWER              1 00185 00920 N 4 C N 2014ANE01928OE C 2017142 
50-000013 O US VT SPRINGFIELD      43 16 51.81N 072 29 14.28W TOWER              1 00301 01125 D 2 C N 2015ANE00035OE C 2016116 
50-020724 O US VT SPRINGFIELD      43 17 20.00N 072 33 11.15W T-L TWR            1 00037 01114 U 1 A U                A 2014037 
50-020511 O US VT SPRINGFIELD      43 17 21.75N 072 33 03.87W BLDG               1 00031 01143 U 1 A U                A 2014037 
50-020722 O US VT SPRINGFIELD      43 17 22.28N 072 33 09.36W T-L TWR            1 00040 01114 U 1 A U                A 2014037 
50-020509 O US VT SPRINGFIELD      43 17 48.97N 072 33 39.77W BLDG               1 00016 01113 U 1 A U                A 2014037 
50-020504 O US VT SPRINGFIELD      43 17 53.45N 072 33 29.48W BLDG               1 00014 01019 U 1 A U                A 2014037 
50-020513 O US VT SPRINGFIELD      43 17 54.25N 072 34 14.70W BLDG               1 00016 01158 U 1 A U                A 2014037 
50-020508 O US VT SPRINGFIELD      43 17 55.53N 072 33 43.69W BLDG               1 00019 01105 U 1 A U                A 2014037 
50-020510 O US VT SPRINGFIELD      43 17 55.96N 072 34 11.15W BLDG               1 00015 01140 U 1 A U                A 2014037 
50-020505 O US VT SPRINGFIELD      43 17 56.20N 072 33 39.62W BLDG               1 00013 01067 U 1 A U                A 2014037 
50-020694 O US VT SPRINGFIELD      43 17 56.72N 072 34 20.61W T-L TWR            1 00041 01150 U 1 A U                A 2014037 
50-020512 O US VT SPRINGFIELD      43 17 57.43N 072 34 18.13W BLDG               1 00027 01137 U 1 A U                A 2014037 
50-020721 O US VT SPRINGFIELD      43 17 57.56N 072 34 10.03W T-L TWR            1 00029 01139 U 1 A U                A 2014037 
50-020723 O US VT SPRINGFIELD      43 17 57.70N 072 34 19.96W T-L TWR            1 00036 01143 U 1 A U                A 2014037 
50-020720 O US VT SPRINGFIELD      43 17 58.11N 072 34 04.44W T-L TWR            1 00025 01123 U 1 A U                A 2014037 
50-020718 O US VT SPRINGFIELD      43 17 58.50N 072 33 48.04W T-L TWR            1 00028 01090 U 1 A U                A 2014037 
50-020719 O US VT SPRINGFIELD      43 17 59.16N 072 34 01.00W T-L TWR            1 00029 01116 U 1 A U                A 2014037 
50-020506 O US VT SPRINGFIELD      43 17 59.31N 072 33 49.02W BLDG               1 00019 01077 U 1 A U                A 2014037 
50-020716 O US VT SPRINGFIELD      43 18 01.20N 072 33 47.90W T-L TWR            1 00030 01071 U 1 A U                A 2014037 
50-020717 O US VT SPRINGFIELD      43 18 01.21N 072 33 52.94W T-L TWR            1 00029 01097 U 1 A U                A 2014037 
50-020507 O US VT SPRINGFIELD      43 18 02.06N 072 33 54.86W BLDG               1 00029 01110 U 1 A U                A 2014037 
50-020503 O US VT SPRINGFIELD      43 18 02.24N 072 33 42.98W BLDG               1 00027 01037 U 1 A U                A 2014037 
50-020495 O US VT SPRINGFIELD      43 18 02.79N 072 32 44.26W BLDG               1 00014 00950 U 1 A U                A 2014037 
50-020715 O US VT SPRINGFIELD      43 18 04.55N 072 33 21.83W T-L TWR            1 00033 00992 U 1 A U                A 2014037 
50-020500 O US VT SPRINGFIELD      43 18 04.70N 072 33 23.08W BLDG               1 00026 00988 U 1 A U                A 2014037 
50-020499 O US VT SPRINGFIELD      43 18 07.39N 072 33 26.95W BLDG               1 00028 00996 U 1 A U                A 2014037 
50-020497 O US VT SPRINGFIELD      43 18 07.73N 072 33 14.94W BLDG               1 00036 00998 U 1 A U                A 2014037 
50-020714 O US VT SPRINGFIELD      43 18 07.75N 072 33 16.02W T-L TWR            1 00031 00996 U 1 A U                A 2014037 
50-020502 O US VT SPRINGFIELD      43 18 15.14N 072 34 07.33W BLDG               1 00038 01040 U 1 A U                A 2014037 
50-020456 O US VT SPRINGFIELD      43 18 19.18N 072 31 52.47W TOWER              1 00070 01125 R 1 B P 2019ANE03880OE C 2020092 
50-020501 O US VT SPRINGFIELD      43 18 23.75N 072 34 01.55W BLDG               1 00026 01026 U 1 A U                A 2014037 
50-020498 O US VT SPRINGFIELD      43 18 30.95N 072 34 04.15W BLDG               1 00018 01044 U 1 A U                A 2014037 
50-020522 O US VT SPRINGFIELD      43 18 34.39N 072 34 07.26W BLDG               1 00030 01051 U 1 B U                A 2014037 
50-020496 O US VT SPRINGFIELD      43 18 34.67N 072 33 57.17W BLDG               1 00025 01086 U 1 A U                A 2014037 
50-020413 O US VT SPRINGFIELD      43 18 39.72N 072 33 45.84W TOWER              1 00070 01276 U 1 A U 2019ANE03881OE C 2020091 
50-020331 O US VT SPRINGFIELD      43 18 41.51N 072 31 17.42W TOWER              1 00060 01117 R 4 D P 2019ANE03879OE C 2020113 
50-020494 O US VT SPRINGFIELD      43 18 45.59N 072 33 31.59W BLDG               1 00021 00976 U 1 A U                A 2014037 
50-020493 O US VT SPRINGFIELD      43 18 50.74N 072 33 37.79W BLDG               1 00029 00994 U 1 A U                A 2014037 
50-020523 O US VT SPRINGFIELD      43 18 52.42N 072 34 02.06W BLDG               1 00023 01038 U 1 B U                A 2014037 
50-020728 O US VT SPRINGFIELD      43 18 53.71N 072 34 02.93W T-L TWR            1 00033 01035 U 1 B U                A 2014037 
50-020525 O US VT SPRINGFIELD      43 18 53.81N 072 33 47.93W BLDG               1 00032 01010 U 1 B U                A 2014037 
50-020492 O US VT SPRINGFIELD      43 18 55.43N 072 33 39.77W BLDG               1 00028 00940 U 1 A U                A 2014037 
50-020526 O US VT SPRINGFIELD      43 18 56.26N 072 33 42.25W BLDG               1 00036 00956 U 1 B U                A 2014037 
50-020524 O US VT SPRINGFIELD      43 18 57.63N 072 33 54.67W BLDG               1 00027 00984 U 1 B U                A 2014037 
50-020528 O US VT SPRINGFIELD      43 18 58.37N 072 33 48.19W BLDG               1 00038 00965 U 1 B U                A 2014037 
50-020713 O US VT SPRINGFIELD      43 18 59.47N 072 32 40.52W T-L TWR            1 00043 00735 U 1 A U                A 2014037 
50-020527 O US VT SPRINGFIELD      43 19 01.99N 072 34 02.87W BLDG               1 00037 00971 U 1 B U                A 2014037 
50-020537 O US VT SPRINGFIELD      43 19 03.43N 072 31 32.77W BLDG               1 00029 00717 U 1 A U                A 2014037 
50-020725 O US VT SPRINGFIELD      43 19 04.95N 072 31 35.19W T-L TWR            1 00034 00706 U 1 A U                A 2014037 
50-020709 O US VT SPRINGFIELD      43 19 05.52N 072 32 34.50W T-L TWR            1 00054 00729 U 1 A U                A 2014037 
50-020517 O US VT SPRINGFIELD      43 19 05.55N 072 31 36.53W BLDG               1 00026 00707 U 1 A U                A 2014037 
50-020708 O US VT SPRINGFIELD      43 19 06.59N 072 32 35.24W T-L TWR            1 00042 00729 U 1 A U                A 2014037 
50-020726 O US VT SPRINGFIELD      43 19 07.00N 072 31 34.32W T-L TWR            1 00028 00721 U 1 A U                A 2014037 
50-020710 O US VT SPRINGFIELD      43 19 07.18N 072 32 38.18W T-L TWR            1 00041 00772 U 1 A U                A 2014037 
50-020518 O US VT SPRINGFIELD      43 19 08.13N 072 31 32.49W BLDG               1 00024 00723 U 1 A U                A 2014037 
50-020711 O US VT SPRINGFIELD      43 19 08.63N 072 32 41.42W T-L TWR            1 00043 00783 U 1 A U                A 2014037 
50-020706 O US VT SPRINGFIELD      43 19 08.79N 072 32 00.77W T-L TWR            1 00052 00733 U 1 A U                A 2014037 
50-020727 O US VT SPRINGFIELD      43 19 09.00N 072 31 34.35W T-L TWR            1 00026 00714 U 1 A U                A 2014037 
50-020707 O US VT SPRINGFIELD      43 19 09.23N 072 32 37.20W T-L TWR            1 00036 00765 U 1 A U                A 2014037 
50-020712 O US VT SPRINGFIELD      43 19 10.28N 072 32 45.12W T-L TWR            1 00039 00788 U 1 A U                A 2014037 
