  CURRENCY DATE = 02/18/24
                                     LATITUDE    LONGITUDE     OBSTACLE            AGL   AMSL LT ACC MAR FAA         ACTION
OAS#      V CO ST CITY            DEG MIN SEC   DEG MIN SEC   TYPE                 HT    HT     H V IND STUDY           JDATE
-------------------------------------------------------------------------------------------------------------------------------
PR-000244 O PR    GUAYANILLA       18 00 56.00N 066 46 21.00W TOWER              1 00254 00320 R 3 C M 0084_SJ00074OE C 1990288 
PR-000245 O PR    LARES            18 17 35.00N 066 53 48.00W TOWER              1 00211 01392 R 5 E M 2000ASO07613OE C 2001057 
PR-000246 O PR    AGUADILLA        18 25 50.45N 067 07 49.86W TOWER              1 00223 00948 D 5 D N 2011ASO00712OE C 2013186 
PR-000247 O PR    FAJARDO          18 19 59.84N 065 40 21.17W TOWER              1 00160 00752 R 2 C N 2011ASO00646OE C 2017122 
PR-000249 O PR    ARECIBO          18 25 32.54N 066 43 04.11W TOWER              1 00279 00723 R 2 C P 2018ASO12648OE C 2018263 
PR-000251 O PR    AGUADILLA        18 29 46.00N 067 08 39.00W TOWER              1 00133 00363 R 1 A M                C 1996260 
PR-000252 O PR    SAN SEBASTIAN    18 23 25.00N 066 59 44.00W TOWER              1 00385 01533 R 5 E M 1997ASO01081OE C 2000045 
PR-000254 O PR    SAN JUAN         18 28 04.00N 066 06 39.00W BLDG               1 00108 00190 R 1 A N                C 1993312 
PR-000255 O PR    SAN JUAN         18 27 46.55N 066 05 12.55W BLDG               1 00256 00262 R 2 C N 2018ASO07380OE C 2020091 
PR-000256 O PR    SAN JUAN         18 27 16.00N 066 05 11.00W BLDG               1 00191 00240 R 1 B N                C 1993312 
PR-000257 O PR    CEIBA            18 16 57.00N 065 40 27.00W TOWER              1 00040 00996 N 5 E N 1999ASO03963OE C 2002181 
PR-000259 O PR    SAN JUAN         18 26 31.97N 066 03 42.16W BLDG               1 00253 00321 R 1 B N 0086_SJ00114OE C 2015344 
PR-000260 O PR    CABO ROJO        17 59 31.60N 067 10 25.85W TOWER              1 00679 00910 R 1 A P 2012ASO07230OE C 2014136 
PR-000261 O PR    ADJUNTAS         18 14 45.00N 066 48 42.00W TOWER              1 00253 02555 R 5 E M 0086_SJ00032OE C 1989310 
PR-000262 O PR    RIO GRANDE       18 16 33.80N 065 51 10.34W TOWER              1 00306 02701 R 5 E P 2014ASO04840OE C 2015152 
PR-000264 O PR    SAN JUAN         18 24 21.00N 066 07 00.00W BLDG               1 00202 00297 U 3 C U                A 1989296 
PR-000265 O PR    SAN JUAN         18 24 12.00N 066 05 57.00W BLDG               1 00206 00288 U 3 C U                A 1989296 
PR-000266 O PR    SAN JUAN         18 25 57.88N 066 06 38.96W ELEVATOR           1 00228 00235 N 1 B N                C 2015344 
PR-000267 O PR    SAN JUAN         18 22 59.00N 066 06 45.00W BLDG               2 00217 00489 R 3 C N                C 1989296 
PR-000268 O PR    SAN JUAN         18 23 11.00N 066 05 26.00W BLDG               2 00208 00346 R 3 C N                C 1989296 
PR-000269 O PR    SAN JUAN         18 23 24.00N 066 05 58.00W BLDG               1 00312 00469 R 3 C N 0082_SJ00050OE C 1990317 
PR-000270 O PR    SAN JUAN         18 22 53.00N 066 04 02.00W TOWER              1 00226 00357 U 3 C U                A 1990016 
PR-000271 O PR    SAN JUAN         18 22 51.00N 066 04 20.00W BLDG               2 00197 00304 R 3 C N                C 1989296 
PR-000272 O PR    SAN JUAN         18 23 15.00N 066 03 39.00W TOWER              1 00183 00241 R 3 C N                C 1990141 
PR-000273 O PR    SAN JUAN         18 23 33.00N 066 01 54.00W BLDG               1 00205 00336 U 3 C N                C 1989296 
PR-000274 O PR    SAN JUAN         18 23 14.00N 066 01 49.00W BLDG               1 00203 00390 U 3 C N                C 1989296 
PR-000275 O PR    SAN JUAN         18 23 46.00N 066 02 03.00W BLDG               2 00225 00340 U 3 C N                C 1989296 
PR-000276 O PR    SAN JUAN         18 26 21.00N 066 00 18.00W BLDG               1 00117 00132 R 1 A U                C 2001274 
PR-000277 O PR    PLAYA DE PONCE   17 58 24.00N 066 37 05.00W CRANE              1 00222 00226 U 3 D U                A 1989303 
PR-000278 O PR    SAN JUAN         18 25 53.00N 066 06 04.00W CRANE              1 00226 00235 R 9 I N 1988ASO01390OE C 1990323 
PR-000279 O PR    JUNCOS           18 16 46.37N 065 56 35.84W TOWER              1 00306 01891 R 1 A P 2023ASO02277OE C 2023332 
PR-000280 O PR    CAROLINA         18 26 36.42N 066 00 33.89W BLDG               1 00149 00158 N 1 A N 2012ASO05660OE C 2013211 
PR-000281 O PR    TRES HERMANOS    18 18 40.00N 067 11 05.00W TOWER              1 00345 01460 R 5 D M 1990ASO02284OE C 1992021 
PR-000282 O PR    AGUADILLA        18 24 11.00N 067 09 40.00W TOWER              1 00183 00196 N 5 D M 0077_SJ00018OE C 1990162 
PR-000283 O PR    ADJUNTAS         18 08 57.00N 066 42 47.00W TOWER              3 00187 02155 N 3 C M                C 1990295 
PR-000284 O PR    SAN JUAN         18 24 09.00N 066 03 10.00W BLDG               1 00217 00266 U 3 C N                A 1990155 
PR-000285 O PR    SAN JUAN         18 24 20.00N 066 03 16.00W BLDG               1 00197 00256 U 3 C N                A 1990155 
PR-000286 O PR    SAN JUAN         18 24 37.23N 066 04 06.70W BLDG               1 00217 00243 N 1 B N                C 2015344 
PR-000287 O PR    SAN JUAN         18 25 32.03N 066 03 06.50W BLDG               1 00220 00231 U 1 B N                C 2015344 
PR-000288 O PR    SAN JUAN         18 25 36.84N 066 04 07.55W BLDG               1 00189 00200 U 1 B N 2003ASO03412OE C 2015323 
PR-000289 O PR    SAN JUAN         18 25 35.29N 066 03 33.81W BLDG               1 00221 00237 R 1 B N 2000ASO04745OE C 2015324 
PR-000290 O PR    PATILLAS         18 00 29.00N 066 01 27.00W TOWER              1 00266 00338 R 5 E M 0087_SJ00026OE C 1990232 
PR-000292 O PR    BAYAMON          18 22 08.00N 066 11 02.00W TOWER              1 00246 00380 R 5 E M 1989ASO02623OE C 1991119 
PR-000293 O PR    PONCE            18 01 06.00N 066 38 22.00W TOWER              1 00286 00360 M 5 E N 1989ASO01212OE C 1990288 
PR-000294 O PR    ARECIBO          18 20 47.00N 066 45 10.00W TOWER              1 00265 01387 R 3 D N                C 1990282 
PR-000295 O PR    ARECIBO          18 20 36.00N 066 45 17.00W TOWER              1 00365 01387 R 3 D N                C 1990282 
PR-000296 O PR    ARECIBO          18 20 36.00N 066 45 04.00W TOWER              1 00265 01387 R 3 D N                C 1990282 
PR-000297 O PR    YAUCO            18 01 17.00N 066 52 01.00W TOWER              1 00169 00333 N 4 E M                A 1990282 
PR-000298 O PR    HATO REY         18 25 26.27N 066 03 31.67W BLDG               1 00248 00263 R 1 B N 1988ASO02695OE C 2015345 
PR-000299 O PR    AGUAS BUENAS     18 16 25.00N 066 05 40.00W TOWER              1 00230 01703 R 5 E M 1990ASO01489OE C 1990302 
PR-000300 O PR    UTUADO           18 15 55.00N 066 42 39.00W TOWER              1 00165 00624 R 5 E M                C 1991133 
PR-000301 O PR    MAYAGUEZ         18 13 17.40N 067 09 20.40W BLDG               1 00211 00349 R 2 C N 2021ASO25296OE C 2021293 
PR-000302 O PR    SAN JUAN         18 25 58.00N 066 05 56.00W CRANE              1 00226 00235 R 9 I N 1988ASO01390OE A 1990323 
PR-000303 O PR    PARGUERA         17 58 42.00N 067 04 48.00W BALLOON            1 14947 15000 M 9 I N                C 2012177 
PR-000304 O PR    SAN JUAN         18 25 38.24N 066 03 30.79W BLDG               1 00270 00280 R 4 D N 2019ASO18459OE C 2019267 
PR-000305 O PR    TOA BAJA         18 24 30.80N 066 13 58.60W TOWER              1 00195 00524 N 5 E N 1996ASO05169OE C 2004123 
PR-000307 O PR    CIDRA            18 09 27.00N 066 06 39.00W TOWER              1 00301 01987 D 5 E N 2000ASO01735OE C 2000129 
PR-000308 O PR    HUMACAO          18 07 26.85N 065 50 19.81W TOWER              1 00290 00945 D 1 A N 2012ASO07232OE C 2015138 
PR-000310 O PR    CAROLINA         18 24 09.38N 065 56 50.68W TOWER              1 00310 00336 R 5 E P 2009ASO04043OE C 2009308 
PR-000312 O PR    SAN ANTONIO      18 27 53.00N 067 04 28.00W TOWER              1 00304 00730 D 2 C N 2000ASO00147OE C 2000080 
PR-000313 O PR    ARECIBO          18 28 49.00N 066 45 36.00W TOWER              1 00213 00296 D 1 A N 2001ASO04854OE C 2002069 
PR-000315 O PR    SAN JUAN         18 27 26.12N 066 05 07.70W BLDG               1 00119 00130 R 1 A N 1990ASO00108OE C 2015345 
PR-000316 U PR    CUBUY            18 16 41.00N 065 51 06.00W TOWER              1 00293 02819 R 4 D M 1989ASO00382OE C 2014124 
PR-000317 O PR    COROZO           17 59 30.00N 067 11 08.00W TOWER              1 00397 00594 R 5 D M 1988ASO01354OE C 1993256 
PR-000319 O PR    CAMUY            18 28 01.75N 066 53 22.43W TOWER              1 00288 00666 D 1 A N 2012ASO04032OE C 2015148 
PR-000320 O PR    PALMAS ALTAS     18 26 04.00N 066 36 21.00W TOWER              1 00303 00651 D 2 C N 2000ASO00037OE C 2000080 
PR-000321 O PR    PAJAROS          18 21 17.00N 066 14 04.00W TOWER              1 00328 00623 R 5 E M 1992ASO01087OE C 1995331 
PR-000322 O PR    JUANA DIAZ       18 02 53.64N 066 26 39.82W TOWER              1 00301 01267 D 1 A N 2012ASO07166OE C 2015147 
PR-000323 O PR    CAYEY            18 04 18.00N 066 12 27.00W TOWER              1 00357 02744 D 2 C N 2000ASO00970OE C 2000129 
PR-000324 O PR    RIO GRANDE       18 21 39.74N 065 47 27.96W TOWER              1 00297 00953 D 1 A N 2012ASO03371OE C 2017137 
PR-000325 U PR    CAROLINA         18 26 31.00N 066 01 58.00W TOWER              1 00100 00106 N 4 D N 1992ASO02171OE C 2014124 
PR-000326 O PR    SAN GERMAN       18 04 23.00N 067 02 19.00W TOWER              1 00315 01000 D 1 A N 2000ASO00306OE C 2000136 
PR-000327 O PR    CEIBA            18 25 50.00N 066 20 18.00W TOWER              1 00316 00526 D 1 A N 1999ASO06643OE C 2000031 
PR-000328 O PR    CONDADO          18 27 36.00N 066 04 46.00W BLDG               1 00174 00184 R 1 A N                A 1993312 
PR-000329 O PR    SAN JUAN         18 27 34.00N 066 04 43.00W BLDG               1 00142 00152 R 1 A N                A 1993312 
PR-000330 O PR    SAN JUAN         18 27 49.00N 066 05 52.00W BLDG               1 00186 00196 R 1 B N                A 1993319 
PR-000331 O PR    SAN JUAN         18 27 39.00N 066 06 59.00W TOWER              1 00150 00160 R 1 A U                A 1993312 
PR-000332 O PR    SAN JUAN         18 27 14.00N 066 04 27.00W BLDG               1 00273 00280 R 1 A N                A 1993312 
PR-000333 O PR    SAN JUAN         18 27 21.00N 066 05 11.00W BLDG               1 00137 00170 R 1 A N                A 1993312 
PR-000334 O PR    PONCE            18 02 20.11N 066 34 36.78W TANK               1 00096 00523 R 1 A U                C 2014107 
PR-000335 O PR    PONCE            18 01 10.00N 066 35 02.00W BLDG               1 00046 00440 R 1 A N                A 1993347 
PR-000336 O PR    YABUCOA          18 02 12.63N 065 55 29.10W TOWER              1 00215 01688 R 2 C P 2011ASO02231OE C 2018032 
PR-000337 O PR    VIEQUES          18 07 34.93N 065 28 45.14W TOWER              1 00190 00703 D 2 C N 2018ASO10046OE C 2018192 
PR-000338 O PR    CAROLINA         18 26 34.00N 066 00 38.00W BLDG               1 00157 00164 R 1 A N 1992ASO01709OE C 2001267 
PR-000339 O PR    SAN JUAN         18 23 40.00N 066 00 11.00W BLDG-TWR           1 00225 00292 R 5 E M 2000ASO03174OE C 2000284 
PR-000340 O PR    JOBOS            17 56 44.00N 066 09 04.00W TOWER              1 00330 00335 R 5 E M 1993ASO01483OE C 1994151 
PR-000344 O PR    SAN JUAN         18 27 54.29N 066 06 59.17W BLDG-TWR           1 00124 00192 N 1 A N 2022ASO32302OE C 2024009 
PR-000345 O PR    SAN JUAN         18 26 33.00N 066 01 18.00W BLDG               1 00151 00161 R 1 A N                C 2001282 
PR-000346 O PR    ISLA VERDE       18 26 36.00N 066 00 32.00W BLDG               1 00157 00162 R 2 C N 1992ASO01709OE C 1995248 
PR-000347 O PR    HUMACAO          18 07 07.00N 065 48 34.00W TOWER              1 00080 00410 N 5 E N 1993ASO00807OE C 1995065 
PR-000348 O PR    VILLA BORINQUEN  18 11 29.00N 066 01 25.00W TOWER              1 00298 01407 D 1 A N 2000ASO00307OE C 2000136 
PR-000349 O PR    TRUJILLO ALTO    18 19 23.00N 066 01 56.00W TOWER              1 00275 00883 D 1 A N 2000ASO00304OE C 2000136 
PR-000351 O PR    SAN JUAN         18 26 48.00N 066 02 01.00W BLDG               1 00186 00199 R 1 A N                C 2001274 
PR-000352 O PR    BOQUERON         18 19 54.00N 065 41 11.00W TOWER              1 00403 01289 R 5 E M 1992ASO00022OE C 2000234 
PR-000353 O PR    LAS PALMAS       17 59 13.00N 066 01 36.00W TOWER              1 00080 00293 N 5 E N 1994ASO01477OE C 1997111 
PR-000354 O PR    ANASCO           18 16 31.00N 067 09 59.00W TOWER              2 00220 00226 D 5 E M 1993ASO00325OE C 1996162 
PR-000355 O PR    GUAYAMA          17 59 26.64N 066 06 24.55W TOWER              1 00315 01110 D 1 A N 2014ASO09190OE C 2016140 
PR-000356 O PR    MANATI           18 26 06.00N 066 29 24.00W TOWER              1 00303 00448 D 1 A N 2001ASO03702OE C 2001295 
PR-000358 U PR    CABO ROJO        18 04 08.00N 067 07 59.00W TOWER              1 00210 00820 R 4 D M 1995ASO01810OE C 2014124 
PR-000360 O PR    TALLABOA         18 00 11.00N 066 43 25.00W STACK              7 00200 00230 U 3 C U                A 1996051 
PR-000361 O PR    TALLABOA         18 00 06.00N 066 43 23.00W STACK              4 00220 00250 U 3 C U                A 1996043 
PR-000362 O PR    TALLABOA         18 00 21.00N 066 44 34.00W STACK              1 00312 00350 U 3 D U                A 1996043 
PR-000363 O PR    TALLABOA         18 00 16.00N 066 44 41.00W STACK              1 00312 00350 U 3 D U                A 1996043 
PR-000364 O PR    TALLABOA         18 00 37.00N 066 43 54.00W STACK              2 00200 00228 U 3 C U                A 1996043 
PR-000365 O PR    TALLABOA         18 00 36.00N 066 43 58.00W PLANT              1 00260 00288 U 3 C N                A 1996043 
PR-000366 O PR    TALLABOA         18 00 30.00N 066 44 18.00W STACK              1 00212 00252 U 3 C U                C 1997132 
PR-000367 O PR    TALLABOA         18 00 39.00N 066 44 04.00W STACK              2 00300 00331 U 3 C U                A 1996043 
PR-000368 O PR    TALLABOA         18 00 03.00N 066 45 14.00W STACK              6 00266 00284 U 3 D U                A 1996043 
PR-000369 O PR    PATTILLAS        18 06 56.00N 066 04 41.00W TOWER              1 00135 02929 N 5 D N 1992ASO00192OE C 1997090 
PR-000370 U PR    SAN JUAN         18 27 25.00N 066 05 14.00W BLDG-TWR           1 00275 00285 N     N                C 2004123 
PR-000371 O PR    CABO ROJO        17 59 32.46N 067 08 04.40W TOWER              1 00320 00995 D 1 A N 2022ASO13403OE C 2023136 
PR-000373 O PR    AGUADILLA        18 28 00.00N 067 04 20.00W TOWER              1 00307 00724 R 5 E M 1995ASO03099OE C 1996247 
PR-000374 O PR    AGUADILLA        18 27 41.00N 067 07 38.00W POLE               1 00143 00487 R 1 A M                A 1996247 
PR-000375 O PR    JOBOS            17 56 42.00N 066 08 57.00W STACK              1 00445 00464 D 5 D N 1995ASO02984OE C 2000143 
PR-000376 O PR    CIALES           18 15 27.30N 066 32 13.70W TOWER              1 00230 02756 D 5 E N 2009ASO02575OE C 2013116 
PR-000378 O PR    CAYEY            18 03 55.80N 066 12 40.86W TOWER              1 00291 02524 D 1 A N 2012ASO06674OE C 2015148 
PR-000380 O PR    UTUADO           18 17 21.90N 066 39 37.30W TOWER              1 00252 02270 D 4 D N 2019ASO32660OE C 2020125 
PR-000381 O PR    GUAYANILLA       18 00 51.32N 066 44 03.92W TOWER              1 00261 00624 U 1 A N 2011ASO03693OE C 2018058 
PR-000383 O PR    MAYAGUEZ         18 11 05.16N 067 06 39.53W TOWER              1 00263 01138 D 1 A N 2015ASO02908OE C 2018138 
PR-000386 O PR    PUEBLO VIEJO     18 25 23.42N 066 07 05.03W TOWER              1 00169 00190 N 1 B N                C 2015344 
PR-000388 U PR    EL MANGO         18 16 38.00N 065 51 13.00W TOWER              1 00306 02733 U     U                C 2004151 
PR-000390 O PR    VEGA ALTA        18 25 28.00N 066 20 19.00W TOWER              3 00240 00296 R 5 E M 1997ASO00039OE C 1999187 
PR-000392 U PR    CIDRA            18 09 32.00N 066 09 26.00W TOWER              1 00106 01779 U     U                A 1997174 
PR-000393 U PR    RIO PIEDRAS      18 25 19.00N 066 02 01.00W TOWER              1 00156 00159 U     U                C 2004151 
PR-000394 O PR    ALBONITO         18 11 19.00N 066 17 32.00W TOWER              1 00215 02552 N 1 A N 1996ASO04722OE C 2000311 
PR-000397 O PR    BAYAMON          18 20 30.88N 066 12 40.66W TOWER              1 00266 00648 D 1 A N 2011ASO03858OE C 2018061 
PR-000398 O PR    LAS PIEDRA       18 08 49.36N 065 55 41.09W TOWER              1 00240 01775 D 5 E N 1996ASO02401OE C 2006162 
PR-000399 O PR    CEIBA            18 16 02.68N 065 39 21.26W TOWER              1 00169 00589 L 1 A N 2011ASO03678OE C 2018059 
PR-000400 O PR    YABUCOA          18 01 32.78N 065 52 06.65W TOWER              1 00132 01774 N 2 C N 2014ASO05945OE C 2018135 
PR-000401 O PR    CATANO           18 25 41.00N 066 06 18.00W STACK              1 00278 00288 R 5 D M 1996ASO03117OE C 1999109 
PR-000402 O PR    BAYAMON          18 17 35.64N 066 09 53.82W TOWER              1 00208 01961 M 1 A N 2021ASO23504OE C 2021270 
PR-000403 O PR    SAN JUAN         18 27 05.07N 066 04 33.87W BLDG               1 00182 00188 R 1 B P 1996ASO05542OE C 2015344 
PR-000404 O PR    RIO GRANDE       18 20 42.00N 065 47 01.00W TOWER              1 00219 01339 D 1 A N 2001ASO07540OE C 2002063 
PR-000405 O PR    SAN SEBASTIAN    18 20 45.89N 066 58 53.05W TOWER              1 00165 01089 U 1 A N 2014ASO08120OE C 2018130 
PR-000406 O PR    HUMACAO          18 08 44.81N 065 48 22.79W TOWER              1 00124 00406 D 1 A N 2020ASO29635OE C 2020346 
PR-000407 U PR    ARECIBO          18 27 15.00N 066 42 03.00W STACK              1 00190 00215 U     U                A 1999060 
PR-000408 U PR    CAROLINA         18 26 37.00N 066 01 21.00W BLDG               1 00194 00203 U     N                A 1999060 
PR-000409 U PR    CAROLINA         18 23 36.00N 065 54 45.00W STACK              1 00190 00215 U     U                A 1999060 
PR-000410 U PR    SAN JUAN         18 23 12.00N 066 04 42.00W TANK               1 00190 00290 U     U                A 1999060 
PR-000411 O PR    ISABELA          18 28 45.69N 067 00 52.69W TOWER              1 00271 00620 D 2 C N 2011ASO03156OE C 2018038 
PR-000412 U PR    CAGUAS           18 14 42.00N 066 00 58.00W STACK              1 00190 00380 U     U                A 1999060 
PR-000413 U PR    PONCE            18 00 07.00N 066 36 44.00W TOWER              1 00190 00225 U     U                A 1999060 
PR-000414 O PR    AGUADILLA        18 28 25.03N 067 08 10.49W TOWER              1 00128 00427 D 1 A N 2011ASO06881OE C 2018086 
PR-000415 O PR    SALINAS          17 58 43.06N 066 14 57.10W TOWER              1 00275 00346 D 2 C N 2011ASO03154OE C 2016221 
PR-000416 O PR    HORMIGUEROS      18 09 10.34N 067 08 16.22W TOWER              1 00275 00328 D 4 D N 2018ASO12368OE C 2018295 
PR-000417 O PR    PENUELAS         17 58 35.00N 066 45 24.00W TOWER              1 00230 00235 M 4 D N 1997ASO00652OE C 2014124 
PR-000418 O PR    CAYEY            18 06 40.21N 066 03 04.01W TOWER              1 00209 03144 M 2 C N 2013ASO06272OE C 2016167 
PR-000419 O PR    PATILLAS         17 58 27.83N 065 58 17.64W TOWER              1 00275 00287 M 2 C N 2019ASO01776OE C 2019325 
PR-000420 O PR    PONCE            18 02 19.81N 066 39 00.96W TOWER              1 00258 00598 D 1 A N 2012ASO03613OE C 2015237 
PR-000421 O PR    SAN JUAN         18 26 35.00N 066 00 34.00W BLDG-TWR           1 00150 00160 N 5 D N 1997ASO06065OE C 1999242 
PR-000422 O PR    PONCE            18 01 12.51N 066 35 05.46W TOWER              1 00154 00522 D 1 A N 2012ASO03260OE C 2015177 
PR-000423 O PR    RIO PIEDRAS      18 22 56.00N 066 03 18.00W TOWER              1 00207 00283 R 5 D M 1999ASO00959OE C 2000346 
PR-000424 O PR    TOA BAJA         18 25 01.69N 066 13 56.26W TOWER              1 00271 00472 D 2 C N 2011ASO02468OE C 2018030 
PR-000425 O PR    GUAYNABO         18 18 44.56N 066 05 26.93W TOWER              1 00275 00669 D 2 C N 2015ASO18236OE C 2018138 
PR-000426 O PR    CAROLINA         18 21 43.10N 065 57 17.45W TOWER              1 00228 00292 D 2 C N 2015ASO18621OE C 2018138 
PR-000427 O PR    BARCELONETA      18 26 19.00N 066 36 24.00W TOWER              1 00240 00569 D 2 B N 1999ASO02709OE C 2000339 
PR-000428 O PR    LAS PIEDRAS      18 11 28.13N 065 50 17.27W TOWER              1 00263 01479 D 2 C N 2016ASO12012OE C 2016188 
PR-000429 O PR    SAN JUAN         18 19 35.03N 066 02 17.34W TOWER              1 00172 00898 N 1 A N 2021ASO18217OE C 2021271 
PR-000430 U PR    JAYUYA           18 09 05.00N 066 33 10.00W TOWER              1 00210 04150 U     U                C 2007063 
PR-000431 U PR    ISABELA          18 27 57.00N 067 04 10.00W TOWER              1 00220 00640 U     U                A 1999263 
PR-000432 O PR    GUAYNABO         18 18 44.23N 066 05 28.02W TOWER              1 00235 00645 M 5 E N 2008ASO00467OE C 2008120 
PR-000433 O PR    BAYAMON          18 21 25.29N 066 11 23.36W TOWER              1 00255 00628 M 5 E N 2008ASO00465OE C 2008116 
PR-000434 U PR    TOA BAJA         18 26 48.00N 066 10 25.00W BLDG-TWR           1 00220 00227 R 4 D M 1999ASO00762OE C 2014124 
PR-000436 O PR    TRUJILLO ALTO    18 21 05.47N 066 00 03.53W TOWER              1 00212 00593 M 2 C N 2009ASO02205OE C 2009261 
PR-000437 O PR    QUEBRADILLA      18 20 01.00N 067 01 50.00W TOWER              1 00196 00590 N 5 E M                C 2000031 
PR-000438 O PR    PUGNADO AFUERA   18 26 24.00N 066 24 22.00W TOWER              1 00214 00554 D 1 A N 1999ASO06642OE A 2000018 
PR-000439 O PR    OROCOVIS         18 13 10.60N 066 24 43.35W TOWER              1 00275 03183 D 2 C N 2018ASO12494OE C 2018249 
PR-000440 O PR    CAROLINA         18 25 27.70N 065 59 29.16W TOWER              1 00150 00159 N 1 A N 2015ASO10565OE C 2018144 
PR-000441 O PR    AGUADA           18 19 20.73N 067 08 53.50W TOWER              1 00317 01065 M 2 C N 2011ASO06768OE C 2012094 
PR-000442 O PR    SAN GERMAN       18 07 21.21N 067 05 13.59W TOWER              1 00262 00397 M 2 C N 2018ASO14062OE C 2018296 
PR-000443 O PR    CAMUY            18 27 46.13N 066 52 24.73W TOWER              1 00272 00698 D 2 C N 2011ASO03160OE C 2018053 
PR-000444 O PR    HATILLO          18 28 54.29N 066 46 42.68W TOWER              1 00261 00357 M 1 A N 2020ASO14582OE C 2020161 
PR-000445 O PR    CAROLINA         18 26 36.67N 066 01 04.97W TOWER              1 00156 00165 R 1 A P 2010ASO00916OE C 2014343 
PR-000446 O PR    VAN SCOY         18 21 00.00N 066 12 03.00W TOWER              1 00216 00544 D 5 E N 2000ASO01681OE C 2000325 
PR-000447 O PR    COAMO            18 04 40.74N 066 21 57.09W TOWER              1 00211 00872 D 5 E N 2007ASO05583OE C 2008024 
PR-000448 O PR    SAN LORENZO      18 11 29.96N 065 59 20.27W TOWER              1 00218 01346 M 5 E N 2010ASO03276OE C 2014343 
PR-000449 U PR    BARCELONETA      18 25 59.00N 066 36 05.00W TOWER              1 00265 00584 D 4 D N 2000ASO00869OE C 2014124 
PR-000450 O PR    AGUADILLA        18 24 16.20N 067 09 06.00W TOWER              1 00260 00433 D 1 A N 2021ASO34084OE C 2022011 
PR-000451 O PR    TOA BAJA         18 25 03.23N 066 13 56.05W TOWER              1 00215 00460 M 5 D N 2008ASO00469OE C 2008116 
PR-000452 O PR    JAYUYA           18 10 20.69N 066 35 30.13W TOWER              1 00225 04572 M 2 C N 2009ASO01627OE C 2009251 
PR-000453 O PR    ALBONITO         18 07 28.40N 066 15 38.40W TOWER              1 00205 02583 D 5 E N 2007ASO03806OE C 2007224 
PR-000454 O PR    SAN JUAN         18 25 42.38N 066 03 29.18W BLDG               1 00182 00185 R 1 B N 1988ASO01167OE C 2015345 
PR-000455 O PR    SAN JUAN         18 26 20.00N 066 00 14.00W CTRL TWR           1 00240 00250 R 1 A N                C 2001267 
PR-000456 O PR    NAGUABO          18 11 53.35N 065 42 04.29W TOWER              1 00170 00599 N 1 A N 2016ASO07793OE C 2016187 
PR-000457 U PR    ROOSEVELT ROADS  18 13 36.00N 065 39 04.00W TOWER              1 00093 00388 U     U                A 2002174 
PR-000458 U PR    ROOSEVELT ROADS  18 13 39.00N 065 39 04.00W TOWER              1 00103 00398 U     U                A 2002174 
PR-000459 U PR    ROOSEVELT ROADS  18 14 05.00N 065 40 16.00W T-L TWR            1 00139 00598 U     U                A 2002174 
PR-000460 U PR    ROOSEVELT ROADS  18 14 18.00N 065 40 40.00W T-L TWR            1 00100 01051 U     U                A 2002174 
PR-000461 O PR    CEIBA            18 16 03.31N 065 39 21.41W TOWER              1 00208 00627 D 2 C N 2015ASO18694OE C 2018059 
PR-000463 O PR    SALINAS          17 59 27.05N 066 19 09.70W TOWER              1 00212 00388 M 1 A N 2011ASO01835OE C 2012040 
PR-000464 O PR    SANTA BARBARA    18 22 36.79N 065 56 09.32W TOWER              1 00198 00237 N 1 A N 2006ASO02248OE C 2006127 
PR-000465 O PR    SAN JUAN         18 25 27.00N 066 04 08.00W BLDG               1 00208 00220 R 5 E N 1998ASO06121OE C 2001204 
PR-000466 O PR    VAN SCOY         18 21 01.00N 066 12 06.00W TOWER              1 00216 00544 D 5 E N 2000ASO01682OE A 2000325 
PR-000467 O PR    GUAYNABO         18 24 58.00N 066 07 14.00W TOWER              1 00300 00382 R 5 D M 2000ASO04302OE A 2000361 
PR-000468 O PR    JUANA DIAZ       18 02 03.02N 066 28 27.70W TOWER              1 00260 00645 M 1 B N 2016ASO25012OE C 2016319 
PR-000469 O PR    PENUELAS         18 00 51.30N 066 44 02.60W TOWER              1 00255 00607 M 1 A N 2014ASO02705OE C 2017125 
PR-000470 O PR    CANOVANAS        18 16 37.00N 065 51 08.00W TOWER              1 00266 02789 D 5 E N 2000ASO09170OE A 2001016 
PR-000471 O PR    MAUNABO          17 59 43.80N 065 53 17.50W TOWER              1 00260 00653 M 1 A N 2009ASO01689OE C 2009205 
PR-000472 O PR    ISABEL SEGUNDA   18 07 42.68N 065 26 26.37W TOWER              1 00198 00645 D 5 E N 2006ASO06136OE C 2007161 
PR-000473 O PR    MOROVIS          18 19 05.86N 066 23 56.16W TOWER              1 00275 01073 D 2 C N 2008ASO06216OE C 2009137 
PR-000474 O PR    CABO ROJO        17 59 24.70N 067 10 51.20W TOWER              1 00310 00527 M 1 A N 2009ASO01667OE C 2009233 
PR-000475 O PR    AGUADILLA        18 27 47.18N 067 04 35.21W TOWER              1 00255 00687 M 2 C N 2014ASO13327OE C 2017320 
PR-000476 O PR    LAS MARIAS       18 16 11.40N 066 59 36.40W TOWER              1 00259 01176 M 1 A N 2014ASO10987OE C 2017144 
PR-000477 O PR    NAGUABO          18 11 52.59N 065 42 02.97W TOWER              1 00169 00586 N 2 C N 2011ASO02469OE C 2018038 
