  CURRENCY DATE = 02/18/24
                                     LATITUDE    LONGITUDE     OBSTACLE            AGL   AMSL LT ACC MAR FAA         ACTION
OAS#      V CO ST CITY            DEG MIN SEC   DEG MIN SEC   TYPE                 HT    HT     H V IND STUDY           JDATE
-------------------------------------------------------------------------------------------------------------------------------
CA-000056 O CA    UPSALA  CN       49 02 33.00N 090 36 29.00W TOWER              1 00370 02047 L 9 I P                C 2023249 
CA-000057 O CA    MOTH ONT         49 43 50.00N 094 57 26.00W TOWER              1 00322 01647 U 9 I M                A 1974115 
CA-000058 O CA    DOGTOOTH  ONT    49 40 05.00N 094 11 46.00W TOWER              1 00318 01598 L 9 I M                A 1986335 
CA-000059 O CA    SOUTH OHIO  CN   43 55 53.00N 066 06 05.00W TOWER              1 00600 00750 L 9 I M                C 2004326 
CA-000060 O CA    CORNWALL  ONT    45 10 35.00N 074 31 37.00W TOWER              1 00700 00900 L 9 I N                A 1974115 
CA-000061 O CA    MENDENHALL  YUK  60 46 16.00N 136 05 30.00W TOWER              1 00220 02952 L 9 I N                A 1988270 
CA-000065 O CA    VILLE-ST. GEORG  46 09 03.00N 070 42 34.00W TOWER              1 00205 00740 L 9 I M                C 2001120 
CA-000067 O CA    AGAWA            47 39 45.00N 084 47 30.00W TOWER              1 00297 02077 U 9 I M                A 1974115 
CA-000069 O CA    BATCHAWANA       46 59 10.00N 084 42 00.00W TOWER              1 00382 01382 U 9 I M                C 1992300 
CA-000070 O CA    LAIRD  ONT       46 23 14.00N 084 03 59.00W TOWER              1 00278 01080 L 9 I N                A 1989121 
CA-000071 O CA    OUTRAM           49 01 45.00N 103 19 38.00W TOWER              1 00328 02233 U 9 I M                A 1981019 
CA-000072 O CA    WABOS            46 50 45.00N 084 02 54.00W TOWER              1 00270 01370 U 9 I M                A 1981019 
CA-000077 O CA    DAWSON  YUK      64 04 49.00N 139 26 13.00W CATENARY           1 00200 01250 N 9 I M                A 1988327 
CA-000078 O CA    CALGARY &ALTA&   51 02 40.00N 114 03 49.00W TOWER              1 00613 04051 U 9 I M                A 1974115 
CA-000079 O CA    NELSON &B.C.&    49 28 45.00N 117 17 58.00W TOWER              1 00186 02486 U 9 I U                A 1974115 
CA-000081 O CA    EASTMAN  CN      45 18 43.00N 072 14 30.00W TOWER              1 00166 02958 L 9 I P                C 2012115 
CA-000082 O CA    SUDBURY  CN      46 30 03.00N 081 01 11.30W TOWER              1 01010 02028 L 9 I P                C 2019158 
CA-000083 O CA    VERMILION BAY    49 38 57.00N 093 30 59.00W TOWER              1 00503 01403 U 9 I M                A 1974115 
CA-000084 O CA    ST. RAYMOND QUE  46 51 16.00N 071 49 26.00W TOWER              3 00325 00855 L 9 I N                A 1988228 
CA-000085 O CA    ATITOKAN  ONT    48 46 23.00N 091 36 36.00W TOWER              1 00327 01737 L 9 I M                A 1987252 
CA-000089 O CA    BOWSER  BC       49 26 23.00N 124 41 50.00W TOWER              1 00200 00475 L 9 I N                A 1988228 
CA-000090 O CA    CUMBERLAND       49 35 43.00N 125 00 41.00W TOWER              1 00237 01437 L 9 I M                A 1974115 
CA-000091 O CA    COURTNAY         49 42 59.00N 125 05 45.00W TOWER              1 00225 00525 U 9 I M                A 1974115 
CA-000092 O CA    NANAIMO  BC      49 07 34.00N 123 53 20.00W T-L TWR            2 00195 00295 N 9 I N                A 1989107 
CA-000093 O CA    PORT ALBERNI BC  49 15 03.00N 124 48 45.00W T-L TWR            2 00110 00110 N 9 I N                A 1988327 
CA-000095 O CA    REYNOLDS         49 38 45.00N 095 54 46.00W TOWER              1 00449 01429 U 9 I M                A 1974115 
CA-000097 O CA    CALGARY          51 02 41.00N 114 03 49.00W BLDG               1 00600 04038 U 9 I M                A 1974115 
CA-000098 O CA    FISHER BRANCH&M  51 04 50.00N 097 38 56.00W TOWER              1 00598 01418 U 9 I M                A 1974115 
CA-000099 O CA    CALGARY          51 07 12.00N 113 57 59.00W RIG                1 00150 03731 U 9 I U                A 1974115 
CA-000100 O CA    EDMUNDSTON  CN   47 21 46.00N 068 17 18.00W TOWER              1 00205 00695 L 3 C M                C 2004081 
CA-000101 O CA    CABANO&QUE       47 39 45.00N 068 51 58.00W TOWER              1 00130 00730 U 9 I U                A 1974115 
CA-000102 O CA    WHITEHORSE       60 43 32.00N 135 05 24.00W TOWER              1 00050 02421 L 9 I U                A 1982139 
CA-000103 O CA    WINDSOR  CN      42 18 24.00N 083 01 51.00W TOWER              1 00330 00930 L 9 I M                C 2004263 
CA-000104 O CA    PORT ALBERNI &B  49 16 40.00N 124 46 56.00W TOWER              1 00140 00340 U 9 I U                A 1978273 
CA-000105 O CA    TRAIL &BC&       49 06 48.00N 117 44 23.00W TOWER              1 00272 02147 U 9 I M                A 1974115 
CA-000106 O CA    TRAIL  BC        49 05 27.00N 117 47 54.00W TOWER              1 00214 04464 L 9 I N                A 1988270 
CA-000107 O CA    PENTICTON &BC&   49 27 30.00N 119 34 34.00W TOWER              1 00210 01340 U 9 I M                A 1974115 
CA-000108 O CA    KELOWNA  BC      49 50 30.00N 119 29 04.00W TOWER              1 00205 01355 L 9 I M                C 1974115 
CA-000109 O CA    VANCOUVER  BC    49 10 43.00N 123 04 43.00W TOWER              1 00222 00228 L 9 I N                A 1988242 
CA-000110 O CA    LANGLEY  BC      49 03 44.00N 122 34 35.00W TOWER              1 00255 00555 L 9 I M                C 1974115 
CA-000111 O CA    ALDERGROVE       49 04 29.00N 122 28 35.00W TOWER              1 00200 00575 U 9 I M                A 1974115 
CA-000112 O CA    MISSION CITY &B  49 06 39.00N 122 14 44.00W TOWER              1 00425 00450 U 9 I M                A 1974115 
CA-000113 O CA    CHILLIWACK &BC&  49 10 29.00N 121 55 20.00W TOWER              1 00150 00200 U 9 I U                A 1974115 
CA-000114 O CA    VANCOUVER  BC    49 11 50.00N 123 02 43.00W TOWER              1 00357 00382 L 9 I N                A 1988228 
CA-000115 O CA    VANCOUVER  BC    49 09 59.00N 123 00 59.00W TOWER              1 00280 00286 L 9 I N                A 1988270 
CA-000116 O CA    NANAIMO          49 06 59.00N 123 51 05.00W TOWER              1 00150 00232 U 9 I U                A 1978273 
CA-000117 O CA    VICTORIA  BC     48 27 26.00N 123 18 22.00W TOWER              1 00278 00450 L 9 I N                A 1988270 
CA-000119 O CA    VANCOUVER  BC    49 21 11.00N 122 57 23.00W TOWER              1 00300 03100 L 9 I N                A 1988242 
CA-000120 O CA    VANCOUVER &BC&   49 08 44.00N 123 06 50.00W TOWER              1 00410 00417 U 9 I M                A 1974115 
CA-000121 O CA    OSOYOOS &BC&     49 04 45.00N 119 31 04.00W TOWER              1 00205 01205 U 9 I M                A 1974115 
CA-000122 O CA    BLUMENHOF&SASK   50 00 30.00N 107 45 02.00W TOWER              1 00200 03150 U 9 I M                A 1974115 
CA-000123 O CA    MANKOTA&SASK     49 26 45.00N 107 00 32.00W TOWER              1 00270 02930 U 9 I M                A 1974115 
CA-000124 O CA    LAFLECHE&SASK    49 42 15.00N 106 33 32.00W TOWER              1 00280 02690 U 9 I M                A 1974115 
CA-000125 O CA    GRAVELBOURG&SAS  49 52 30.00N 106 28 02.00W TOWER              1 00249 02549 U 9 I M                A 1974115 
CA-000126 O CA    ASSINIBOIA&SASK  49 38 30.00N 105 59 32.00W TOWER              1 00315 02735 U 9 I M                A 1974115 
CA-000127 O CA    MC TAGGART&SASK  49 43 30.00N 104 01 02.00W TOWER              1 00200 02125 U 9 I M                A 1974115 
