  CURRENCY DATE = 02/18/24
                                     LATITUDE    LONGITUDE     OBSTACLE            AGL   AMSL LT ACC MAR FAA         ACTION
OAS#      V CO ST CITY            DEG MIN SEC   DEG MIN SEC   TYPE                 HT    HT     H V IND STUDY           JDATE
-------------------------------------------------------------------------------------------------------------------------------
05-022985 O US AR ARKADELPHIA      34 06 49.27N 093 03 32.73W CATENARY           1 00031 00259 U 1 A U                A 2013222 
05-023204 O US AR ARKADELPHIA      34 06 49.27N 093 03 45.77W POLE               1 00026 00265 U 1 A U                A 2013222 
05-022982 O US AR ARKADELPHIA      34 06 49.27N 093 03 33.09W CATENARY           1 00033 00258 U 1 A U                A 2013222 
05-022987 O US AR ARKADELPHIA      34 06 49.27N 093 03 32.34W CATENARY           1 00031 00261 U 1 A U                A 2013222 
05-023209 O US AR ARKADELPHIA      34 06 49.30N 093 03 41.85W POLE               1 00029 00262 U 1 A U                A 2013222 
05-023206 O US AR ARKADELPHIA      34 06 49.32N 093 03 43.90W POLE               1 00027 00263 U 1 A U                A 2013222 
05-023215 O US AR ARKADELPHIA      34 06 49.50N 093 03 40.26W POLE               1 00021 00255 U 1 A U                A 2013222 
05-023227 O US AR ARKADELPHIA      34 06 49.67N 093 03 34.24W POLE               1 00041 00251 U 1 A U                A 2013222 
05-023228 O US AR ARKADELPHIA      34 06 49.89N 093 03 34.73W POLE               1 00031 00241 U 1 A U                A 2013222 
05-023643 O US AR ARKADELPHIA      34 06 49.95N 093 03 38.76W SPIRE              1 00093 00332 U 1 A U                A 2013222 
05-023213 O US AR ARKADELPHIA      34 06 50.20N 093 03 43.83W POLE               1 00026 00263 U 1 A U                A 2013222 
05-023219 O US AR ARKADELPHIA      34 06 50.33N 093 03 40.00W POLE               1 00035 00275 U 1 A U                A 2013222 
05-023246 O US AR ARKADELPHIA      34 06 50.47N 093 03 27.09W POLE               1 00031 00266 U 1 A U                A 2013222 
05-023654 O US AR ARKADELPHIA      34 06 50.71N 093 03 34.16W BLDG               1 00016 00233 U 1 A U                A 2013222 
05-088770 O US AR DE QUEEN         34 06 50.92N 094 19 13.59W TOWER              1 00257 00946 D 1 A N 2018ASW06822OE A 2020133 
05-006390 U US AR ARKADELPHIA      34 06 51.00N 093 03 11.00W TOWER              1 00120 00310 U 4 D U 0068_FW00148OE C 2014124 
05-023222 O US AR ARKADELPHIA      34 06 51.13N 093 03 40.12W POLE               1 00018 00261 U 1 A U                A 2013222 
05-023225 O US AR ARKADELPHIA      34 06 51.24N 093 03 39.96W POLE               1 00028 00271 U 1 A U                A 2013222 
05-023235 O US AR ARKADELPHIA      34 06 51.42N 093 03 35.62W POLE               1 00027 00259 U 1 A U                A 2013222 
05-023234 O US AR ARKADELPHIA      34 06 51.43N 093 03 36.35W POLE               1 00021 00256 U 1 A U                A 2013222 
05-023652 O US AR ARKADELPHIA      34 06 51.47N 093 03 40.44W BLDG               1 00016 00258 U 1 A U                A 2013222 
05-023330 O US AR ARKADELPHIA      34 06 51.51N 093 05 41.09W POLE               1 00032 00353 U 1 B U                A 2013222 
05-023312 O US AR ARKADELPHIA      34 06 51.55N 093 02 19.83W POLE               1 00046 00227 U 1 A U                A 2013222 
05-023239 O US AR ARKADELPHIA      34 06 51.79N 093 03 34.61W POLE               1 00038 00261 U 1 A U                A 2013222 
05-023304 O US AR ARKADELPHIA      34 06 52.02N 093 02 22.52W POLE               1 00047 00227 U 1 A U                A 2013222 
05-023338 O US AR ARKADELPHIA      34 06 52.09N 093 05 42.48W POLE               1 00024 00358 U 1 B U                A 2013222 
05-023241 O US AR ARKADELPHIA      34 06 52.15N 093 03 35.55W POLE               1 00021 00256 U 1 A U                A 2013222 
05-023238 O US AR ARKADELPHIA      34 06 52.17N 093 03 36.29W POLE               1 00020 00260 U 1 A U                A 2013222 
05-023655 O US AR ARKADELPHIA      34 06 52.27N 093 03 37.97W BLDG               1 00033 00273 U 1 A U                A 2013222 
05-023230 O US AR ARKADELPHIA      34 06 52.37N 093 03 41.92W POLE               1 00024 00265 U 1 A U                A 2013222 
05-023233 O US AR ARKADELPHIA      34 06 52.37N 093 03 40.23W POLE               1 00024 00265 U 1 A U                A 2013222 
05-023721 O US AR ARKADELPHIA      34 06 52.49N 093 05 31.50W T-L TWR            1 00039 00344 U 1 B U                A 2013232 
05-023342 O US AR ARKADELPHIA      34 06 52.62N 093 05 44.08W POLE               1 00019 00356 U 1 B U                A 2013222 
05-023237 O US AR ARKADELPHIA      34 06 52.81N 093 03 39.90W POLE               1 00028 00269 U 1 A U                A 2013222 
05-023249 O US AR ARKADELPHIA      34 06 52.84N 093 03 30.50W POLE               1 00008 00229 U 1 A U                A 2013222 
05-023722 O US AR ARKADELPHIA      34 06 53.11N 093 05 32.40W T-L TWR            1 00059 00362 U 1 B U                A 2013232 
05-023657 O US AR ARKADELPHIA      34 06 53.25N 093 03 30.02W BLDG               1 00018 00240 U 1 A U                A 2013222 
05-023248 O US AR ARKADELPHIA      34 06 53.46N 093 03 34.53W POLE               1 00031 00263 U 1 A U                A 2013222 
05-023245 O US AR ARKADELPHIA      34 06 53.53N 093 03 37.23W POLE               1 00032 00270 U 1 A U                A 2013222 
05-023243 O US AR ARKADELPHIA      34 06 53.54N 093 03 38.22W POLE               1 00026 00265 U 1 A U                A 2013222 
05-023331 O US AR ARKADELPHIA      34 06 53.62N 093 05 39.56W POLE               1 00024 00351 U 1 B U                A 2013222 
05-023659 O US AR ARKADELPHIA      34 06 53.80N 093 03 29.70W BLDG               1 00027 00239 U 1 A U                A 2013222 
05-023242 O US AR ARKADELPHIA      34 06 53.85N 093 03 39.84W POLE               1 00025 00263 U 1 A U                A 2013222 
05-023244 O US AR ARKADELPHIA      34 06 53.88N 093 03 39.54W POLE               1 00030 00268 U 1 A U                A 2013222 
05-001111 O US AR ARKADELPHIA      34 06 54.00N 093 07 43.00W TOWER              1 00199 00589 N 5 D N 1991ASW01495OE C 2014138 
05-023425 O US AR ARKADELPHIA      34 06 54.00N 093 03 33.65W BLDG               1 00026 00254 U 1 A U                A 2013222 
05-023247 O US AR ARKADELPHIA      34 06 54.01N 093 03 37.11W POLE               1 00022 00256 U 1 A U                A 2013222 
05-023656 O US AR ARKADELPHIA      34 06 54.17N 093 03 37.43W BLDG               1 00022 00257 U 1 A U                A 2013222 
05-023340 O US AR ARKADELPHIA      34 06 54.32N 093 05 41.23W POLE               1 00018 00352 U 1 B U                A 2013222 
05-002231 O US AR PINE BLUFF       34 06 54.48N 091 52 46.32W TOWER              1 00310 00513 M 2 C N 2000ASW06251OE A 2005121 
05-023309 O US AR ARKADELPHIA      34 06 54.77N 093 02 23.87W POLE               1 00055 00235 U 1 A U                A 2013222 
05-023343 O US AR ARKADELPHIA      34 06 55.11N 093 05 43.18W POLE               1 00033 00350 U 1 B U                A 2013222 
05-023263 O US AR ARKADELPHIA      34 06 55.18N 093 05 04.04W POLE               1 00037 00337 U 1 B U                A 2013222 
05-022994 O US AR ARKADELPHIA      34 06 55.52N 093 03 29.96W CATENARY           1 00045 00237 U 1 A U                A 2013222 
05-023725 O US AR ARKADELPHIA      34 06 55.97N 093 05 31.21W T-L TWR            1 00031 00340 U 1 B U                A 2013232 
05-023723 O US AR ARKADELPHIA      34 06 56.03N 093 05 30.62W T-L TWR            1 00039 00334 U 1 B U                A 2013232 
05-023320 O US AR ARKADELPHIA      34 06 56.81N 093 05 34.89W POLE               1 00029 00334 U 1 B U                A 2013222 
05-023322 O US AR ARKADELPHIA      34 06 56.85N 093 05 35.10W POLE               1 00024 00334 U 1 B U                A 2013222 
05-002210 O US AR ARKADELPHIA      34 06 57.94N 093 05 40.24W POLE               1 00105 00413 N 5 D N 2001ASW04603OE A 2005121 
05-023669 O US AR ARKADELPHIA      34 06 57.94N 093 05 39.24W POLE               1 00124 00419 U 1 B U                A 2013222 
05-023266 O US AR ARKADELPHIA      34 06 58.59N 093 05 05.31W POLE               1 00030 00333 U 1 B U                A 2013222 
05-023346 O US AR ARKADELPHIA      34 06 58.93N 093 02 07.02W POLE               1 00029 00208 U 1 A U                A 2013222 
05-000494 O US AR ARKADELPHIA      34 06 59.00N 093 03 15.00W TOWER              1 00085 00320 N 5 D U 0071_FW00089OE C 2014138 
05-023270 O US AR ARKADELPHIA      34 06 59.23N 093 05 05.86W POLE               1 00030 00333 U 1 B U                A 2013222 
05-023731 O US AR ARKADELPHIA      34 07 00.02N 093 05 31.23W T-L TWR            1 00040 00350 U 1 B U                A 2013232 
05-072070 U US AR ARKADELPHIA      34 07 00.40N 093 03 19.20W TOWER              1 00100 00328 N 4 D N 2013ASW07843OE A 2018024 
05-023664 O US AR ARKADELPHIA      34 07 00.62N 093 03 25.88W BLDG               1 00013 00244 U 1 A U                A 2013222 
05-023730 O US AR ARKADELPHIA      34 07 00.78N 093 05 30.21W T-L TWR            1 00033 00344 U 1 B U                A 2013232 
05-023728 O US AR ARKADELPHIA      34 07 00.80N 093 05 29.64W T-L TWR            1 00041 00337 U 1 B U                A 2013232 
05-023250 O US AR ARKADELPHIA      34 07 01.10N 093 03 25.89W POLE               1 00022 00248 U 1 A U                A 2013222 
05-022995 O US AR ARKADELPHIA      34 07 01.14N 093 03 25.42W CATENARY           1 00025 00255 U 1 A U                A 2013222 
05-023732 O US AR ARKADELPHIA      34 07 01.25N 093 05 30.70W T-L TWR            1 00027 00337 U 1 B U                A 2013232 
05-023729 O US AR ARKADELPHIA      34 07 01.27N 093 05 29.38W T-L TWR            1 00049 00340 U 1 B U                A 2013232 
05-023733 O US AR ARKADELPHIA      34 07 02.25N 093 05 30.49W T-L TWR            1 00033 00336 U 1 B U                A 2013232 
05-023323 O US AR ARKADELPHIA      34 07 02.38N 093 05 30.14W POLE               1 00042 00347 U 1 B U                A 2013222 
05-023362 O US AR ARKADELPHIA      34 07 02.90N 093 05 31.06W SIGN               1 00086 00405 U 1 B U                A 2013222 
05-023744 O US AR ARKADELPHIA      34 07 03.01N 093 02 06.51W ELEVATOR           1 00044 00225 U 1 A U                A 2013232 
05-023440 O US AR ARKADELPHIA      34 07 03.24N 093 05 07.55W BLDG               1 00029 00338 U 1 B U                A 2013222 
05-023671 O US AR ARKADELPHIA      34 07 03.57N 093 05 38.35W POLE               1 00159 00471 U 1 B U                A 2013222 
05-023668 O US AR ARKADELPHIA      34 07 03.65N 093 05 26.04W TOWER              1 00134 00435 U 1 B U                A 2013222 
05-002212 O US AR ARKADELPHIA      34 07 03.67N 093 05 37.89W POLE               1 00155 00466 R 5 D N 2001ASW04605OE A 2005121 
05-023431 O US AR ARKADELPHIA      34 07 03.73N 093 05 26.76W BLDG               1 00024 00336 U 1 B U                A 2013222 
05-023373 O US AR ARKADELPHIA      34 07 03.85N 093 05 44.78W SIGN               1 00051 00386 U 1 B U                A 2013222 
05-001584 O US AR ARKADELPHIA      34 07 04.00N 093 05 26.00W TOWER              1 00141 00459 N 2 C N 1999ASW03741OE C 2014138 
05-023769 O US AR ARKADELPHIA      34 07 04.06N 093 03 23.76W BLDG               1 00017 00253 U 1 A U                A 2013232 
05-023371 O US AR ARKADELPHIA      34 07 04.17N 093 05 41.61W SIGN               1 00059 00386 U 1 B U                A 2013222 
05-023439 O US AR ARKADELPHIA      34 07 04.26N 093 02 59.83W BLDG               1 00063 00303 U 1 A U                A 2013222 
05-023300 O US AR ARKADELPHIA      34 07 04.49N 093 05 20.41W POLE               1 00018 00339 U 1 B U                A 2013222 
05-023770 O US AR ARKADELPHIA      34 07 04.71N 093 03 23.79W BLDG               1 00023 00259 U 1 A U                A 2013232 
05-023321 O US AR ARKADELPHIA      34 07 04.88N 093 05 27.35W POLE               1 00027 00344 U 1 B U                A 2013222 
05-022996 O US AR ARKADELPHIA      34 07 05.25N 093 03 23.03W CATENARY           1 00027 00265 U 1 A U                A 2013222 
05-023771 O US AR ARKADELPHIA      34 07 05.27N 093 03 24.32W BLDG               1 00009 00242 U 1 A U                A 2013232 
05-022997 O US AR ARKADELPHIA      34 07 05.40N 093 03 22.98W CATENARY           1 00025 00265 U 1 A U                A 2013222 
05-023287 O US AR ARKADELPHIA      34 07 05.49N 093 05 06.96W POLE               1 00032 00332 U 1 B U                A 2013222 
05-022998 O US AR ARKADELPHIA      34 07 05.50N 093 03 22.96W CATENARY           1 00025 00265 U 1 A U                A 2013222 
05-023335 O US AR ARKADELPHIA      34 07 05.53N 093 05 30.10W POLE               1 00037 00357 U 1 B U                A 2013222 
05-022999 O US AR ARKADELPHIA      34 07 05.61N 093 03 22.93W CATENARY           1 00025 00265 U 1 A U                A 2013222 
05-023319 O US AR ARKADELPHIA      34 07 05.63N 093 05 25.65W POLE               1 00042 00348 U 1 B U                A 2013222 
05-023000 O US AR ARKADELPHIA      34 07 05.66N 093 03 22.79W CATENARY           1 00025 00265 U 1 A U                A 2013222 
05-023251 O US AR ARKADELPHIA      34 07 05.67N 093 03 22.91W POLE               1 00026 00265 U 1 A U                A 2013222 
05-023336 O US AR ARKADELPHIA      34 07 05.71N 093 05 30.00W POLE               1 00028 00355 U 1 B U                A 2013222 
05-023734 O US AR ARKADELPHIA      34 07 05.84N 093 05 28.47W T-L TWR            1 00049 00380 U 1 B U                A 2013232 
05-023292 O US AR ARKADELPHIA      34 07 05.97N 093 05 12.33W POLE               1 00024 00334 U 1 B U                A 2013222 
05-023433 O US AR ARKADELPHIA      34 07 06.01N 093 05 25.07W BLDG               1 00025 00341 U 1 B U                A 2013222 
05-023736 O US AR ARKADELPHIA      34 07 06.05N 093 05 29.49W T-L TWR            1 00037 00368 U 1 B U                A 2013232 
05-023252 O US AR ARKADELPHIA      34 07 06.08N 093 03 22.90W POLE               1 00018 00257 U 1 A U                A 2013222 
05-023428 O US AR ARKADELPHIA      34 07 06.12N 093 05 23.07W BLDG               1 00012 00338 U 1 B U                A 2013222 
05-023307 O US AR ARKADELPHIA      34 07 06.15N 093 05 20.45W POLE               1 00020 00339 U 1 B U                A 2013222 
05-023762 O US AR ARKADELPHIA      34 07 06.17N 093 03 22.53W BLDG               1 00021 00261 U 1 A U                A 2013232 
05-023293 O US AR ARKADELPHIA      34 07 06.24N 093 05 12.64W POLE               1 00026 00334 U 1 B U                A 2013222 
05-023325 O US AR ARKADELPHIA      34 07 06.30N 093 05 26.56W POLE               1 00033 00355 U 1 B U                A 2013222 
05-023360 O US AR ARKADELPHIA      34 07 06.41N 093 05 25.79W SIGN               1 00039 00362 U 1 B U                A 2013222 
05-023294 O US AR ARKADELPHIA      34 07 06.43N 093 05 12.81W POLE               1 00029 00334 U 1 B U                A 2013222 
05-023764 O US AR ARKADELPHIA      34 07 06.56N 093 03 22.29W BLDG               1 00012 00253 U 1 A U                A 2013232 
05-023345 O US AR ARKADELPHIA      34 07 06.59N 093 05 36.40W POLE               1 00042 00375 U 1 B U                A 2013222 
05-023317 O US AR ARKADELPHIA      34 07 06.77N 093 05 23.63W POLE               1 00022 00347 U 1 B U                A 2013222 
05-023666 O US AR ARKADELPHIA      34 07 06.81N 093 03 05.13W BLDG               1 00104 00346 U 1 A U                A 2013222 
05-023344 O US AR ARKADELPHIA      34 07 06.99N 093 05 32.78W POLE               1 00031 00362 U 1 B U                A 2013222 
05-023763 O US AR ARKADELPHIA      34 07 07.06N 093 03 23.69W BLDG               1 00032 00265 U 1 A U                A 2013232 
05-023754 O US AR ARKADELPHIA      34 07 07.12N 093 03 19.08W BLDG               1 00065 00308 U 1 A U                A 2013232 
05-023311 O US AR ARKADELPHIA      34 07 07.24N 093 05 20.85W POLE               1 00033 00353 U 1 B U                A 2013222 
05-023339 O US AR ARKADELPHIA      34 07 07.30N 093 05 29.33W POLE               1 00034 00362 U 1 B U                A 2013222 
05-023308 O US AR ARKADELPHIA      34 07 07.35N 093 05 19.04W POLE               1 00042 00353 U 1 B U                A 2013222 
05-023765 O US AR ARKADELPHIA      34 07 07.46N 093 03 22.62W BLDG               1 00014 00254 U 1 A U                A 2013232 
05-023301 O US AR ARKADELPHIA      34 07 07.47N 093 05 16.89W POLE               1 00036 00336 U 1 B U                A 2013222 
05-023735 O US AR ARKADELPHIA      34 07 07.52N 093 05 27.83W T-L TWR            1 00042 00365 U 1 B U                A 2013232 
05-023295 O US AR ARKADELPHIA      34 07 07.55N 093 05 14.03W POLE               1 00041 00340 U 1 B U                A 2013222 
05-023766 O US AR ARKADELPHIA      34 07 07.56N 093 03 21.70W BLDG               1 00019 00260 U 1 A U                A 2013232 
05-023253 O US AR ARKADELPHIA      34 07 07.57N 093 03 22.91W POLE               1 00028 00266 U 1 A U                A 2013222 
05-023327 O US AR ARKADELPHIA      34 07 07.60N 093 05 25.92W POLE               1 00030 00351 U 1 B U                A 2013222 
05-023737 O US AR ARKADELPHIA      34 07 07.62N 093 05 28.04W T-L TWR            1 00043 00367 U 1 B U                A 2013232 
05-023254 O US AR ARKADELPHIA      34 07 07.69N 093 03 22.81W POLE               1 00033 00271 U 1 A U                A 2013222 
05-023739 O US AR ARKADELPHIA      34 07 07.73N 093 05 28.29W T-L TWR            1 00045 00367 U 1 B U                A 2013232 
05-002209 O US AR ARKADELPHIA      34 07 07.77N 093 05 32.16W POLE               1 00155 00479 R 5 D N 2001ASW04602OE A 2005121 
05-023670 O US AR ARKADELPHIA      34 07 07.78N 093 05 32.18W POLE               1 00156 00479 U 1 B U                A 2013222 
05-001726 O US AR PINE BLUFF       34 07 07.81N 091 53 04.95W TOWER              1 00319 00525 D 1 A N 2004ASW06966OE C 2005128 
05-023032 O US AR ARKADELPHIA      34 07 08.17N 093 03 21.33W CATENARY           1 00039 00282 U 1 A U                A 2013222 
05-023255 O US AR ARKADELPHIA      34 07 08.19N 093 03 22.86W POLE               1 00034 00273 U 1 A U                A 2013222 
05-023031 O US AR ARKADELPHIA      34 07 08.19N 093 03 22.64W CATENARY           1 00034 00274 U 1 A U                A 2013222 
05-023001 O US AR ARKADELPHIA      34 07 08.23N 093 03 22.00W CATENARY           1 00038 00278 U 1 A U                A 2013222 
05-023755 O US AR ARKADELPHIA      34 07 08.28N 093 03 21.92W BLDG               1 00016 00257 U 1 A U                A 2013232 
05-023256 O US AR ARKADELPHIA      34 07 08.52N 093 03 22.86W POLE               1 00035 00274 U 1 A U                A 2013222 
05-023332 O US AR ARKADELPHIA      34 07 08.73N 093 05 25.92W POLE               1 00041 00353 U 1 B U                A 2013222 
05-023432 O US AR ARKADELPHIA      34 07 08.78N 093 05 21.17W BLDG               1 00015 00336 U 1 B U                A 2013222 
05-023738 O US AR ARKADELPHIA      34 07 09.10N 093 05 26.70W T-L TWR            1 00049 00359 U 1 B U                A 2013232 
05-023329 O US AR ARKADELPHIA      34 07 09.15N 093 05 24.69W POLE               1 00048 00355 U 1 B U                A 2013222 
05-023365 O US AR ARKADELPHIA      34 07 09.20N 093 05 27.49W SIGN               1 00066 00378 U 1 B U                A 2013222 
05-023260 O US AR ARKADELPHIA      34 07 09.26N 093 03 22.84W POLE               1 00039 00278 U 1 A U                A 2013222 
05-023326 O US AR ARKADELPHIA      34 07 09.28N 093 05 23.32W POLE               1 00043 00354 U 1 B U                A 2013222 
05-023314 O US AR ARKADELPHIA      34 07 09.34N 093 05 19.19W POLE               1 00029 00341 U 1 B U                A 2013222 
05-023315 O US AR ARKADELPHIA      34 07 09.61N 093 05 19.19W POLE               1 00027 00339 U 1 B U                A 2013222 
05-023741 O US AR ARKADELPHIA      34 07 09.78N 093 05 28.38W T-L TWR            1 00062 00370 U 1 B U                A 2013232 
05-023337 O US AR ARKADELPHIA      34 07 09.83N 093 05 25.71W POLE               1 00045 00347 U 1 B U                A 2013222 
05-023701 O US AR ARKADELPHIA      34 07 10.16N 093 03 20.58W SIGN               1 00032 00275 U 1 A U                A 2013232 
05-023757 O US AR ARKADELPHIA      34 07 10.17N 093 03 24.14W BLDG               1 00047 00283 U 1 A U                A 2013232 
05-023033 O US AR ARKADELPHIA      34 07 10.32N 093 03 20.35W CATENARY           1 00026 00269 U 1 A U                A 2013222 
05-023261 O US AR ARKADELPHIA      34 07 10.33N 093 03 20.43W POLE               1 00026 00269 U 1 A U                A 2013222 
05-023034 O US AR ARKADELPHIA      34 07 10.38N 093 03 20.40W CATENARY           1 00027 00270 U 1 A U                A 2013222 
05-023035 O US AR ARKADELPHIA      34 07 10.38N 093 03 20.32W CATENARY           1 00027 00270 U 1 A U                A 2013222 
05-023257 O US AR ARKADELPHIA      34 07 10.60N 093 03 20.20W CATENARY           1 00029 00272 U 1 A U                A 2013222 
05-023258 O US AR ARKADELPHIA      34 07 10.81N 093 03 20.09W CATENARY           1 00030 00273 U 1 A U                A 2013222 
05-023262 O US AR ARKADELPHIA      34 07 10.88N 093 03 21.74W POLE               1 00024 00264 U 1 A U                A 2013222 
05-023259 O US AR ARKADELPHIA      34 07 11.15N 093 03 19.97W CATENARY           1 00033 00276 U 1 A U                A 2013222 
05-023036 O US AR ARKADELPHIA      34 07 11.32N 093 03 19.97W CATENARY           1 00029 00272 U 1 A U                A 2013222 
05-023037 O US AR ARKADELPHIA      34 07 11.36N 093 03 19.90W CATENARY           1 00035 00278 U 1 A U                A 2013222 
05-023758 O US AR ARKADELPHIA      34 07 11.48N 093 03 20.36W BLDG               1 00024 00266 U 1 A U                A 2013232 
05-023038 O US AR ARKADELPHIA      34 07 11.88N 093 03 19.97W CATENARY           1 00039 00282 U 1 A U                A 2013222 
05-023039 O US AR ARKADELPHIA      34 07 11.90N 093 03 19.75W CATENARY           1 00038 00281 U 1 A U                A 2013222 
05-023760 O US AR ARKADELPHIA      34 07 12.03N 093 03 19.85W BLDG               1 00019 00262 U 1 A U                A 2013232 
05-023759 O US AR ARKADELPHIA      34 07 12.16N 093 03 20.34W BLDG               1 00024 00266 U 1 A U                A 2013232 
05-023674 O US AR ARKADELPHIA      34 07 12.17N 093 05 35.08W SIGN               1 00151 00473 U 1 B U                A 2013222 
05-023040 O US AR ARKADELPHIA      34 07 12.26N 093 03 19.93W CATENARY           1 00039 00282 U 1 A U                A 2013222 
05-023041 O US AR ARKADELPHIA      34 07 12.84N 093 03 19.95W CATENARY           1 00039 00282 U 1 A U                A 2013222 
05-023761 O US AR ARKADELPHIA      34 07 12.89N 093 03 18.67W BLDG               1 00030 00274 U 1 A U                A 2013232 
05-023042 O US AR ARKADELPHIA      34 07 12.99N 093 03 19.86W CATENARY           1 00039 00282 U 1 A U                A 2013222 
05-023750 O US AR ARKADELPHIA      34 07 13.48N 093 03 19.24W BLDG               1 00021 00265 U 1 A U                A 2013232 
05-002211 O US AR ARKADELPHIA      34 07 13.51N 093 05 30.85W POLE               1 00105 00411 N 5 D N 2001ASW04604OE A 2005121 
05-023673 O US AR ARKADELPHIA      34 07 13.54N 093 05 30.86W POLE               1 00111 00413 U 1 B U                A 2013222 
05-006392 U US AR ARKADELPHIA      34 07 14.00N 093 02 49.00W TOWER              1 00100 00290 U     U                A 1976170 
05-023264 O US AR ARKADELPHIA      34 07 14.09N 093 03 19.88W POLE               1 00033 00277 U 1 A U                A 2013222 
05-023751 O US AR ARKADELPHIA      34 07 14.34N 093 03 17.73W BLDG               1 00030 00275 U 1 A U                A 2013232 
05-023269 O US AR ARKADELPHIA      34 07 14.39N 093 03 18.42W POLE               1 00026 00271 U 1 A U                A 2013222 
05-023267 O US AR ARKADELPHIA      34 07 14.48N 093 03 19.08W POLE               1 00034 00279 U 1 A U                A 2013222 
05-023268 O US AR ARKADELPHIA      34 07 14.48N 093 03 18.83W POLE               1 00032 00277 U 1 A U                A 2013222 
05-023043 O US AR ARKADELPHIA      34 07 14.48N 093 03 19.00W CATENARY           1 00033 00278 U 1 A U                A 2013222 
05-023265 O US AR ARKADELPHIA      34 07 14.51N 093 03 19.84W POLE               1 00035 00280 U 1 A U                A 2013222 
05-023756 O US AR ARKADELPHIA      34 07 14.73N 093 04 04.13W TANK               1 00163 00412 R 1 B N 2003ASW04326OE C 2015313 
05-023752 O US AR ARKADELPHIA      34 07 14.79N 093 03 18.19W BLDG               1 00041 00286 U 1 A U                A 2013232 
05-020066 O US AR ARKADELPHIA      34 07 15.30N 093 06 06.63W TOWER              1 00191 00556 D 1 B N 2008ASW06703OE C 2013232 
05-023045 O US AR ARKADELPHIA      34 07 15.38N 093 03 17.13W CATENARY           1 00037 00283 U 1 A U                A 2013222 
05-023274 O US AR ARKADELPHIA      34 07 15.40N 093 03 17.49W POLE               1 00039 00285 U 1 A U                A 2013222 
05-023271 O US AR ARKADELPHIA      34 07 15.42N 093 03 19.71W POLE               1 00030 00275 U 1 A U                A 2013222 
05-023044 O US AR ARKADELPHIA      34 07 15.44N 093 03 18.45W CATENARY           1 00038 00283 U 1 A U                A 2013222 
05-023272 O US AR ARKADELPHIA      34 07 15.45N 093 03 18.67W POLE               1 00037 00282 U 1 A U                A 2013222 
05-023273 O US AR ARKADELPHIA      34 07 15.79N 093 03 18.67W POLE               1 00029 00275 U 1 A U                A 2013222 
05-023046 O US AR ARKADELPHIA      34 07 15.83N 093 03 16.89W CATENARY           1 00016 00262 U 1 A U                A 2013222 
05-023276 O US AR ARKADELPHIA      34 07 16.02N 093 03 14.66W POLE               1 00057 00303 U 1 A U                A 2013222 
05-023047 O US AR ARKADELPHIA      34 07 16.59N 093 03 16.92W CATENARY           1 00026 00272 U 1 A U                A 2013222 
05-023277 O US AR ARKADELPHIA      34 07 17.16N 093 03 17.27W POLE               1 00031 00277 U 1 A U                A 2013222 
05-023048 O US AR ARKADELPHIA      34 07 17.17N 093 03 17.45W CATENARY           1 00031 00277 U 1 A U                A 2013222 
05-023049 O US AR ARKADELPHIA      34 07 17.23N 093 03 17.10W CATENARY           1 00026 00272 U 1 A U                A 2013222 
05-023280 O US AR ARKADELPHIA      34 07 17.68N 093 03 15.15W POLE               1 00045 00292 U 1 A U                A 2013222 
05-023050 O US AR ARKADELPHIA      34 07 18.11N 093 03 16.92W CATENARY           1 00026 00272 U 1 A U                A 2013222 
05-023278 O US AR ARKADELPHIA      34 07 18.43N 093 03 19.72W POLE               1 00034 00279 U 1 A U                A 2013222 
05-023692 O US AR ARKADELPHIA      34 07 18.43N 093 03 18.52W BLDG               1 00037 00282 U 1 A U                A 2013222 
05-023706 O US AR ARKADELPHIA      34 07 18.91N 093 03 21.36W SPIRE              1 00088 00333 U 1 A U                A 2013232 
05-023283 O US AR ARKADELPHIA      34 07 19.16N 093 03 16.89W POLE               1 00037 00282 U 1 A U                A 2013222 
05-023441 O US AR ARKADELPHIA      34 07 19.54N 093 03 17.89W BLDG               1 00048 00293 U 1 A U                A 2013222 
05-023053 O US AR ARKADELPHIA      34 07 20.53N 093 03 14.37W CATENARY           1 00032 00277 U 1 A U                A 2013222 
05-023051 O US AR ARKADELPHIA      34 07 20.57N 093 03 15.07W CATENARY           1 00031 00275 U 1 A U                A 2013222 
05-023055 O US AR ARKADELPHIA      34 07 20.64N 093 03 14.06W CATENARY           1 00031 00277 U 1 A U                A 2013222 
05-023052 O US AR ARKADELPHIA      34 07 20.70N 093 03 14.98W CATENARY           1 00032 00276 U 1 A U                A 2013222 
05-023054 O US AR ARKADELPHIA      34 07 20.89N 093 03 14.84W CATENARY           1 00034 00278 U 1 A U                A 2013222 
05-087141 O US AR ARKADELPHIA      34 07 21.00N 093 12 24.32W TOWER              1 00260 00585 D 1 A N 2018ASW06292OE A 2020030 
05-023381 O US AR ARKADELPHIA      34 07 21.73N 093 01 55.65W POLE               1 00027 00211 U 1 A U                A 2013222 
05-001292 O US AR ARKADELPHIA      34 07 22.00N 093 04 25.00W BLDG-TWR           1 00082 00362 N 5 D N 1994ASW00119OE C 2014138 
05-006393 U US AR ARKADELPHIA      34 07 25.00N 093 03 11.00W TOWER              1 00105 00311 U 4 D U 0068_FW00339OE C 2014124 
