  CURRENCY DATE = 02/18/24
                                     LATITUDE    LONGITUDE     OBSTACLE            AGL   AMSL LT ACC MAR FAA         ACTION
OAS#      V CO ST CITY            DEG MIN SEC   DEG MIN SEC   TYPE                 HT    HT     H V IND STUDY           JDATE
-------------------------------------------------------------------------------------------------------------------------------
04-020113 O US AZ CHANDLER         33 19 09.43N 111 53 43.82W BLDG               1 00082 01269 N 1 A N 2010AWP07313OE C 2011313 
04-052267 U US AZ MESA             33 19 09.78N 111 38 26.28W POLE               1 00046 01461 N 1 A N 2011AWP02479OE A 2018026 
04-081280 U US AZ MESA             33 19 09.91N 111 38 00.46W BLDG               1 00040 01433 N 4 D N 2021AWP00624OE A 2022323 
04-024126 U US AZ MESA             33 19 10.13N 111 38 07.61W POLE               1 00046 01436 N 4 D N 2011AWP02510OE A 2017157 
04-052322 U US AZ MESA             33 19 10.83N 111 38 23.46W POLE               1 00045 01451 N 1 A N 2011AWP02472OE A 2018026 
04-080890 U US AZ MESA             33 19 10.94N 111 38 25.72W POLE               1 00051 01468 N 4 D N 2019AWP15955OE A 2022251 
04-052979 U US AZ CHANDLER         33 19 11.21N 111 53 44.48W BLDG               1 00037 01225 N 4 D N 2013AWP06789OE A 2018025 
04-052326 U US AZ MESA             33 19 11.66N 111 38 28.65W POLE               1 00046 01459 N 1 A N 2011AWP02478OE A 2018026 
04-024125 U US AZ MESA             33 19 11.88N 111 38 07.65W POLE               1 00046 01437 N 4 D N 2011AWP02508OE A 2017157 
04-082458 U US AZ PHOENIX          33 19 11.94N 111 58 20.46W POLE               1 00030 01262 N 4 D N 2022AWP00431OE A 2023052 
04-052313 U US AZ MESA             33 19 12.43N 111 38 25.99W POLE               1 00045 01455 N 1 A N 2011AWP02471OE A 2018026 
04-080889 U US AZ MESA             33 19 13.00N 111 38 28.67W POLE               1 00051 01466 N 4 D N 2019AWP15954OE A 2022251 
04-024124 U US AZ MESA             33 19 13.40N 111 38 07.68W POLE               1 00046 01437 N 4 D N 2011AWP02506OE A 2017157 
04-052317 U US AZ MESA             33 19 13.65N 111 38 30.95W POLE               1 00046 01457 N 1 A N 2011AWP02477OE A 2018026 
04-052264 U US AZ MESA             33 19 13.85N 111 38 28.20W POLE               1 00043 01451 N 1 A N 2011AWP02470OE A 2018026 
04-081346 U US AZ MESA             33 19 14.17N 111 38 31.82W SIGN               1 00030 01440 N 4 D N 2019AWP15935OE A 2022325 
04-052320 U US AZ MESA             33 19 15.41N 111 38 30.73W POLE               1 00050 01458 N 1 A N 2011AWP02469OE A 2018026 
04-053029 U US AZ MESA             33 19 15.58N 111 41 01.80W BLDG               1 00060 01385 N 4 D N 2014AWP00072OE A 2018025 
04-052311 U US AZ MESA             33 19 15.71N 111 38 33.22W POLE               1 00050 01459 N 1 A N 2011AWP02468OE A 2018026 
04-024065 U US AZ GILBERT          33 19 15.86N 111 44 20.29W POLE               1 00055 01333 N 4 D N 2017AWP00218OE A 2017037 
04-052263 U US AZ MESA             33 19 17.43N 111 38 33.11W POLE               1 00050 01456 N 1 A N 2011AWP02467OE A 2018026 
04-052318 U US AZ MESA             33 19 17.72N 111 38 35.47W POLE               1 00046 01454 N 1 A N 2011AWP02466OE A 2018026 
04-080806 U US AZ MESA             33 19 18.45N 111 38 33.82W SIGN               1 00029 01434 N 4 D N 2019AWP15953OE A 2022161 
04-080758 U US AZ MESA             33 19 19.09N 111 41 11.33W BLDG               1 00037 01361 N 4 D N 2021AWP18274OE A 2022080 
04-052309 U US AZ MESA             33 19 19.61N 111 38 35.38W POLE               1 00046 01451 N 1 A N 2011AWP02465OE A 2018026 
04-052262 U US AZ MESA             33 19 19.86N 111 38 37.59W POLE               1 00047 01453 N 1 A N 2011AWP02464OE A 2018026 
04-081068 U US AZ MESA             33 19 20.00N 111 39 37.00W BLDG               1 00049 01407 N 4 D N 2021AWP02131OE A 2022349 
04-072589 U US AZ MESA             33 19 21.39N 111 39 43.09W BLDG               1 00048 01400 N 4 D N 2020AWP01430OE A 2021123 
04-052316 U US AZ MESA             33 19 21.87N 111 38 37.51W POLE               1 00046 01450 N 1 A N 2011AWP02463OE A 2018026 
04-053807 U US AZ MESA             33 19 22.00N 111 35 58.40W TOWER              1 00075 01517 N 2 C N 2015AWP11265OE A 2018024 
04-052307 U US AZ MESA             33 19 22.07N 111 38 39.58W POLE               1 00050 01455 N 1 A N 2011AWP02462OE A 2018026 
04-063621 U US AZ MESA             33 19 22.77N 111 35 59.62W TOWER              1 00070 01515 N 4 D N 2018AWP10933OE A 2019115 
04-020227 O US AZ CHANDLER         33 19 23.00N 111 52 43.10W TOWER              1 00075 01271 N 1 A N 2010AWP04738OE A 2011087 
04-081004 U US AZ MESA             33 19 23.94N 111 38 36.80W POLE               1 00054 01432 N 4 D N 2019AWP15927OE A 2022301 
04-052261 U US AZ MESA             33 19 24.33N 111 38 39.58W POLE               1 00049 01450 N 1 A N 2011AWP02461OE A 2018026 
04-052314 U US AZ MESA             33 19 24.54N 111 38 41.57W POLE               1 00047 01448 N 1 A N 2011AWP02460OE A 2018026 
04-081345 U US AZ MESA             33 19 25.80N 111 38 42.78W SIGN               1 00030 01429 N 4 D N 2019AWP15934OE A 2022324 
04-081963 U US AZ MESA             33 19 26.72N 111 38 24.01W BLDG               1 00051 01433 N 4 D N 2021AWP04184OE A 2022317 
04-081964 U US AZ MESA             33 19 26.80N 111 38 32.00W BLDG               1 00051 01433 N 4 D N 2021AWP04185OE A 2022317 
04-023598 O US AZ MESA             33 19 28.55N 111 38 42.16W POLE               1 00110 01506 N 5 D N 2011AWP02459OE A 2013212 
04-081962 U US AZ MESA             33 19 29.31N 111 38 23.99W BLDG               1 00051 01433 N 4 D N 2021AWP04183OE A 2022317 
04-081961 U US AZ MESA             33 19 29.39N 111 38 31.96W BLDG               1 00051 01433 N 4 D N 2021AWP04182OE A 2022296 
04-082425 U US AZ MESA             33 19 29.64N 111 40 49.61W BLDG               1 00045 01372 N 4 D N 2021AWP09939OE A 2023040 
04-082421 U US AZ MESA             33 19 29.69N 111 40 44.30W BLDG               1 00045 01374 N 4 D N 2021AWP09935OE A 2023040 
04-081879 O US AZ CHANDLER         33 19 29.90N 111 52 26.50W TOWER              1 00066 01263 N 1 A N 2021AWP21488OE A 2023152 
04-020063 U US AZ TEMPE            33 19 29.94N 111 55 22.39W TOWER              1 00067 01242 N 4 D N 2009AWP01099OE C 2014124 
04-082424 U US AZ MESA             33 19 31.05N 111 40 49.39W BLDG               1 00045 01372 N 4 D N 2021AWP09938OE A 2023040 
04-081959 U US AZ MESA             33 19 31.24N 111 38 23.32W BLDG               1 00051 01433 N 4 D N 2021AWP04180OE A 2022317 
04-081960 U US AZ MESA             33 19 31.29N 111 38 29.47W BLDG               1 00051 01433 N 4 D N 2021AWP04181OE A 2022317 
04-081955 U US AZ MESA             33 19 31.30N 111 38 30.43W BLDG               1 00051 01433 N 4 D N 2021AWP04176OE A 2022330 
04-081956 U US AZ MESA             33 19 31.36N 111 38 36.58W BLDG               1 00051 01433 N 4 D N 2021AWP04177OE A 2022296 
04-072587 U US AZ MESA             33 19 31.40N 111 39 35.10W BLDG               1 00054 01416 N 4 D N 2019AWP10216OE A 2021123 
04-081971 U US AZ MESA             33 19 31.78N 111 38 08.41W BLDG               1 00051 01439 N 4 D N 2021AWP04192OE A 2022317 
04-081972 U US AZ MESA             33 19 31.82N 111 38 11.84W BLDG               1 00051 01439 N 4 D N 2021AWP04193OE A 2022317 
04-081973 U US AZ MESA             33 19 31.85N 111 38 14.37W BLDG               1 00051 01436 N 4 D N 2021AWP04194OE A 2022317 
04-081967 U US AZ MESA             33 19 31.88N 111 38 16.87W BLDG               1 00051 01436 N 4 D N 2021AWP04188OE A 2022317 
04-081976 U US AZ MESA             33 19 31.90N 111 38 18.99W BLDG               1 00051 01436 N 4 D N 2021AWP04196OE A 2022306 
04-081968 U US AZ MESA             33 19 31.91N 111 38 21.48W BLDG               1 00051 01436 N 4 D N 2021AWP04189OE A 2022317 
04-066093 U US AZ MESA             33 19 32.00N 111 40 12.00W BLDG               1 00036 01380 N 4 D N 2018AWP06668OE A 2019282 
04-066095 U US AZ MESA             33 19 32.00N 111 40 02.00W BLDG               1 00043 01390 N 4 D N 2018AWP06670OE A 2019283 
04-066094 U US AZ MESA             33 19 32.00N 111 40 07.00W BLDG               1 00036 01381 N 4 D N 2018AWP06669OE A 2019282 
04-066098 U US AZ MESA             33 19 32.00N 111 40 00.00W BLDG               1 00032 01380 N 4 D N 2018AWP06673OE A 2019283 
04-052337 U US AZ MESA             33 19 32.01N 111 38 47.55W POLE               1 00110 01494 N 1 A N 2011AWP02505OE A 2018026 
04-070153 U US AZ MESA             33 19 32.14N 111 40 52.88W BLDG               1 00034 01363 N 4 D N 2019AWP00485OE A 2020213 
04-082422 U US AZ MESA             33 19 32.89N 111 40 44.35W BLDG               1 00045 01374 N 4 D N 2021AWP09936OE A 2023040 
04-082423 U US AZ MESA             33 19 32.99N 111 40 48.55W BLDG               1 00045 01372 N 4 D N 2021AWP09937OE A 2023040 
04-081958 U US AZ MESA             33 19 33.33N 111 38 23.29W BLDG               1 00051 01433 N 4 D N 2021AWP04179OE A 2022317 
04-081912 U US AZ TEMPE            33 19 33.39N 111 55 26.27W TOWER              1 00079 01255 N 4 D N 2022AWP04432OE A 2023201 
04-081957 U US AZ MESA             33 19 33.39N 111 38 29.44W BLDG               1 00051 01433 N 4 D N 2021AWP04178OE A 2022317 
04-072588 U US AZ MESA             33 19 33.40N 111 39 40.28W BLDG               1 00044 01406 N 4 D N 2019AWP10217OE A 2021123 
04-081966 U US AZ MESA             33 19 33.40N 111 38 14.35W BLDG               1 00051 01436 N 4 D N 2021AWP04187OE A 2022317 
04-081954 U US AZ MESA             33 19 33.40N 111 38 30.40W BLDG               1 00051 01433 N 4 D N 2021AWP04175OE A 2022330 
04-081974 U US AZ MESA             33 19 33.42N 111 38 16.85W BLDG               1 00051 01436 N 4 D N 2021AWP04195OE A 2022317 
04-081975 U US AZ MESA             33 19 33.44N 111 38 18.97W BLDG               1 00051 01436 N 4 D N 2021AWP04197OE A 2022306 
04-081965 U US AZ MESA             33 19 33.47N 111 38 21.46W BLDG               1 00051 01436 N 4 D N 2021AWP04186OE A 2022317 
04-081970 U US AZ MESA             33 19 33.58N 111 38 08.39W BLDG               1 00051 01439 N 4 D N 2021AWP04191OE A 2022317 
04-081969 U US AZ MESA             33 19 33.60N 111 38 11.82W BLDG               1 00051 01439 N 4 D N 2021AWP04190OE A 2022317 
04-066097 U US AZ MESA             33 19 34.00N 111 40 00.00W BLDG               1 00032 01380 N 4 D N 2018AWP06672OE A 2019277 
04-071216 U US AZ MESA             33 19 34.00N 111 40 46.00W POLE               1 00026 01359 N 4 D N 2018AWP11516OE A 2020294 
04-071215 U US AZ MESA             33 19 35.00N 111 40 17.00W BLDG               1 00048 01390 N 4 D N 2018AWP11484OE A 2020309 
04-081069 U US AZ MESA             33 19 35.14N 111 39 43.01W BLDG               1 00046 01402 N 4 D N 2021AWP05019OE A 2023005 
04-082426 U US AZ MESA             33 19 35.21N 111 40 27.08W BLDG               1 00044 01383 N 4 D N 2020AWP11413OE A 2023040 
04-066096 U US AZ MESA             33 19 36.00N 111 40 00.00W BLDG               1 00032 01380 N 4 D N 2018AWP06671OE A 2019283 
04-080726 U US AZ MESA             33 19 36.00N 111 40 45.00W BLDG               1 00045 01372 N 4 D N 2021AWP02938OE A 2022094 
04-062372 U US AZ MESA             33 19 36.35N 111 40 34.71W BLDG               1 00036 01371 N 4 D N 2018AWP06051OE A 2019024 
04-052270 U US AZ MESA             33 19 36.96N 111 38 48.38W POLE               1 00110 01488 N 1 A N 2011AWP02494OE A 2018026 
04-081126 U US AZ MESA             33 19 39.00N 111 38 36.00W BLDG               1 00040 01423 N 4 D N 2021AWP08864OE A 2023041 
04-052331 U US AZ MESA             33 19 39.69N 111 38 53.18W POLE               1 00110 01493 N 1 A N 2011AWP02504OE A 2018026 
04-052280 U US AZ MESA             33 19 40.68N 111 40 55.47W POLE               1 00039 01396 N 1 A N 2011AWP02393OE A 2018026 
04-052246 U US AZ MESA             33 19 40.81N 111 40 52.11W POLE               1 00039 01395 N 1 A N 2011AWP02398OE A 2018026 
04-052282 U US AZ MESA             33 19 41.10N 111 40 48.98W POLE               1 00036 01391 N 1 A N 2011AWP02402OE A 2018026 
04-052253 U US AZ MESA             33 19 41.22N 111 40 05.45W POLE               1 00040 01403 N 1 A N 2011AWP02428OE A 2018026 
04-052302 U US AZ MESA             33 19 41.22N 111 40 02.25W POLE               1 00046 01408 N 1 A N 2011AWP02430OE A 2018026 
04-052285 U US AZ MESA             33 19 41.23N 111 40 33.55W POLE               1 00045 01391 N 1 A N 2011AWP02411OE A 2018026 
04-052294 U US AZ MESA             33 19 41.23N 111 40 27.13W POLE               1 00045 01395 N 1 A N 2011AWP02415OE A 2018026 
04-052252 U US AZ MESA             33 19 41.23N 111 40 20.72W POLE               1 00045 01406 N 1 A N 2011AWP02419OE A 2018026 
04-052286 U US AZ MESA             33 19 41.23N 111 40 46.11W POLE               1 00036 01390 N 1 A N 2011AWP02403OE A 2018026 
04-052250 U US AZ MESA             33 19 41.23N 111 40 30.33W POLE               1 00046 01393 N 1 A N 2011AWP02413OE A 2018026 
04-052289 U US AZ MESA             33 19 41.23N 111 40 23.92W POLE               1 00045 01401 N 1 A N 2011AWP02417OE A 2018026 
04-052248 U US AZ MESA             33 19 41.23N 111 40 39.99W POLE               1 00045 01394 N 1 A N 2011AWP02407OE A 2018026 
04-052293 U US AZ MESA             33 19 41.23N 111 40 08.57W POLE               1 00035 01400 N 1 A N 2011AWP02426OE A 2018026 
04-052298 U US AZ MESA             33 19 41.23N 111 40 17.51W POLE               1 00045 01409 N 1 A N 2011AWP02421OE A 2018026 
04-052290 U US AZ MESA             33 19 41.23N 111 40 36.77W POLE               1 00045 01392 N 1 A N 2011AWP02409OE A 2018026 
04-052283 U US AZ MESA             33 19 41.23N 111 40 43.19W POLE               1 00045 01397 N 1 A N 2011AWP02405OE A 2018026 
04-052297 U US AZ MESA             33 19 41.25N 111 40 58.98W POLE               1 00046 01407 N 1 A N 2011AWP02432OE A 2018026 
04-052255 U US AZ MESA             33 19 41.37N 111 39 55.66W POLE               1 00046 01405 N 1 A N 2011AWP02434OE A 2018026 
04-052281 U US AZ MESA             33 19 41.45N 111 40 51.48W POLE               1 00038 01395 N 1 A N 2011AWP02399OE A 2018026 
04-052245 U US AZ MESA             33 19 41.47N 111 40 54.03W POLE               1 00036 01394 N 1 A N 2011AWP02395OE A 2018026 
04-052306 U US AZ MESA             33 19 41.51N 111 39 52.38W POLE               1 00046 01403 N 1 A N 2011AWP02436OE A 2018026 
04-052244 U US AZ MESA             33 19 41.52N 111 40 57.07W POLE               1 00039 01397 N 1 A N 2011AWP02392OE A 2018026 
04-052301 U US AZ MESA             33 19 41.64N 111 39 49.12W POLE               1 00046 01401 N 1 A N 2011AWP02438OE A 2018026 
04-052323 U US AZ MESA             33 19 42.06N 111 39 38.67W POLE               1 00034 01398 N 1 A N 2011AWP02486OE A 2018026 
04-052332 U US AZ MESA             33 19 42.33N 111 39 36.19W POLE               1 00034 01400 N 1 A N 2011AWP02487OE A 2018026 
04-052308 U US AZ MESA             33 19 42.52N 111 39 43.79W POLE               1 00110 01465 N 1 A N 2011AWP02439OE A 2018026 
04-052296 U US AZ MESA             33 19 42.85N 111 40 20.92W POLE               1 00045 01405 N 1 A N 2011AWP02418OE A 2018026 
04-052292 U US AZ MESA             33 19 42.85N 111 40 30.85W POLE               1 00045 01392 N 1 A N 2011AWP02412OE A 2018026 
04-052300 U US AZ MESA             33 19 42.85N 111 40 08.37W POLE               1 00035 01400 N 1 A N 2011AWP02427OE A 2018026 
04-052251 U US AZ MESA             33 19 42.85N 111 40 24.23W POLE               1 00045 01400 N 1 A N 2011AWP02416OE A 2018026 
04-052249 U US AZ MESA             33 19 42.85N 111 40 34.16W POLE               1 00046 01392 N 1 A N 2011AWP02410OE A 2018026 
04-052284 U US AZ MESA             33 19 42.85N 111 40 37.48W POLE               1 00046 01393 N 1 A N 2011AWP02408OE A 2018026 
04-052291 U US AZ MESA             33 19 42.85N 111 40 17.61W POLE               1 00045 01409 N 1 A N 2011AWP02420OE A 2018026 
04-052287 U US AZ MESA             33 19 42.85N 111 40 27.54W POLE               1 00045 01395 N 1 A N 2011AWP02414OE A 2018026 
04-052288 U US AZ MESA             33 19 42.87N 111 40 40.79W POLE               1 00045 01395 N 1 A N 2011AWP02406OE A 2018026 
04-052254 U US AZ MESA             33 19 42.87N 111 40 02.10W POLE               1 00046 01407 N 1 A N 2011AWP02431OE A 2018026 
04-052295 U US AZ MESA             33 19 42.87N 111 40 05.30W POLE               1 00041 01404 N 1 A N 2011AWP02429OE A 2018026 
04-052247 U US AZ MESA             33 19 42.91N 111 40 44.11W POLE               1 00046 01398 N 1 A N 2011AWP02404OE A 2018026 
04-052304 U US AZ MESA             33 19 42.93N 111 39 58.77W POLE               1 00047 01405 N 1 A N 2011AWP02433OE A 2018026 
04-052977 U US AZ TEMPE            33 19 43.06N 111 57 01.06W POLE               1 00065 01257 N 1 A N 2013AWP06541OE A 2018027 
04-052299 U US AZ MESA             33 19 43.14N 111 39 55.49W POLE               1 00047 01403 N 1 A N 2011AWP02435OE A 2018026 
04-052256 U US AZ MESA             33 19 43.45N 111 39 52.28W POLE               1 00047 01400 N 1 A N 2011AWP02437OE A 2018026 
04-082648 U US AZ MESA             33 19 43.64N 111 38 42.90W T-L TWR            1 00134 01513 N 1 A N 2022AWP15285OE A 2023122 
04-052328 U US AZ MESA             33 19 43.77N 111 39 48.99W POLE               1 00047 01399 N 1 A N 2011AWP02495OE A 2018026 
04-081911 O US AZ HIGLEY           33 19 43.80N 111 43 10.40W TOWER              1 00085 01378 N 2 C N 2021AWP19687OE A 2023212 
04-023599 O US AZ MESA             33 19 44.20N 111 38 57.69W POLE               1 00130 01520 N 5 D N 2011AWP02488OE A 2013220 
04-084740 U US AZ MESA             33 19 44.64N 111 38 40.56W T-L TWR            1 00061 01439 N 4 D N 2023AWP13578OE A 2024024 
04-082650 U US AZ MESA             33 19 44.67N 111 38 44.51W T-L TWR            1 00124 01501 N 1 A N 2022AWP15284OE A 2023122 
04-082649 U US AZ MESA             33 19 44.68N 111 38 47.77W T-L TWR            1 00129 01505 N 1 A N 2022AWP15283OE A 2023122 
04-024103 U US AZ MESA             33 19 44.69N 111 39 31.92W POLE               1 00110 01468 N 4 D N 2011AWP02440OE A 2017046 
04-052335 U US AZ MESA             33 19 44.73N 111 38 52.45W POLE               1 00110 01487 N 1 A N 2011AWP02493OE A 2018026 
04-024102 U US AZ MESA             33 19 45.98N 111 39 37.36W POLE               1 00110 01466 N 4 D N 2011AWP02496OE A 2017052 
04-024106 U US AZ MESA             33 19 46.24N 111 39 24.67W POLE               1 00110 01469 N 4 D N 2011AWP02441OE A 2017089 
04-084738 U US AZ MESA             33 19 46.60N 111 38 42.89W T-L TWR            1 00056 01436 N 4 D N 2023AWP13576OE A 2024023 
04-084739 U US AZ MESA             33 19 46.61N 111 38 44.52W T-L TWR            1 00055 01435 N 4 D N 2023AWP13577OE A 2024023 
04-053749 U US AZ MESA             33 19 46.64N 111 38 03.07W TOWER              1 00100 01496 N 4 D N 2015AWP07406OE A 2018024 
04-053089 U US AZ MESA             33 19 46.84N 111 38 00.74W POLE               1 00075 01471 N 1 A N 2014AWP01400OE A 2018026 
04-084675 U US AZ MESA             33 19 47.00N 111 40 14.00W BLDG               1 00050 01387 N 4 D N 2022AWP02438OE A 2023249 
04-071226 U US AZ MESA             33 19 47.26N 111 38 08.79W UTILITY POLE       1 00038 01430 N 4 D N 2020AWP06852OE A 2020337 
04-071235 U US AZ MESA             33 19 47.36N 111 38 07.01W T-L TWR            1 00060 01455 N 4 D N 2020AWP06861OE A 2020343 
04-052257 U US AZ MESA             33 19 47.89N 111 39 17.36W POLE               1 00130 01491 N 1 A N 2011AWP02443OE A 2018026 
04-071233 U US AZ MESA             33 19 48.30N 111 38 09.08W T-L TWR            1 00070 01461 N 4 D N 2020AWP06859OE A 2020339 
04-071234 U US AZ MESA             33 19 48.31N 111 38 07.01W T-L TWR            1 00060 01454 N 4 D N 2020AWP06860OE A 2020339 
04-052271 U US AZ MESA             33 19 48.44N 111 39 28.96W POLE               1 00110 01478 N 1 A N 2011AWP02497OE A 2018026 
04-024107 U US AZ MESA             33 19 48.80N 111 39 09.47W POLE               1 00130 01496 N 4 D N 2011AWP02445OE A 2017089 
04-084742 U US AZ MESA             33 19 49.70N 111 38 45.74W T-L TWR            1 00061 01437 N 4 D N 2023AWP13580OE A 2024024 
04-084741 U US AZ MESA             33 19 49.73N 111 38 40.29W T-L TWR            1 00061 01440 N 4 D N 2023AWP13579OE A 2024024 
04-084745 U US AZ MESA             33 19 49.73N 111 38 44.16W T-L TWR            1 00055 01433 N 4 D N 2023AWP13582OE A 2024024 
04-084746 U US AZ MESA             33 19 49.73N 111 38 43.57W T-L TWR            1 00055 01433 N 4 D N 2023AWP13583OE A 2024024 
04-084747 U US AZ MESA             33 19 49.73N 111 38 42.95W T-L TWR            1 00055 01435 N 4 D N 2023AWP13584OE A 2024024 
04-084744 U US AZ MESA             33 19 49.73N 111 38 42.37W T-L TWR            1 00055 01435 N 4 D N 2023AWP13585OE A 2024024 
04-023600 O US AZ MESA             33 19 50.23N 111 38 54.65W POLE               1 00130 01504 N 5 D N 2011AWP02500OE A 2013220 
04-024100 U US AZ MESA             33 19 50.41N 111 39 21.74W POLE               1 00110 01484 N 4 D N 2011AWP02442OE A 2017052 
04-082647 U US AZ MESA             33 19 51.00N 111 38 47.94W T-L TWR            1 00153 01529 N 1 A N 2022AWP15282OE A 2023122 
04-071232 U US AZ MESA             33 19 51.16N 111 38 09.09W T-L TWR            1 00066 01461 N 4 D N 2020AWP06858OE A 2020339 
04-084743 U US AZ MESA             33 19 51.32N 111 38 45.87W T-L TWR            1 00061 01437 N 4 D N 2023AWP13581OE A 2024024 
04-084730 U US AZ MESA             33 19 52.13N 111 38 41.99W T-L TWR            1 00070 01448 N 4 D N 2023AWP13568OE A 2024008 
04-084720 U US AZ MESA             33 19 52.13N 111 38 42.77W T-L TWR            1 00069 01447 N 4 D N 2023AWP13558OE A 2024003 
04-084734 U US AZ MESA             33 19 52.13N 111 38 43.79W T-L TWR            1 00055 01432 N 4 D N 2023AWP13572OE A 2024023 
04-084737 U US AZ MESA             33 19 52.14N 111 38 44.57W T-L TWR            1 00060 01437 N 4 D N 2023AWP13575OE A 2024023 
04-080752 U US AZ MESA             33 19 52.71N 111 40 59.10W BLDG               1 00047 01370 N 4 D N 2020AWP06874OE A 2022119 
04-084732 U US AZ MESA             33 19 52.74N 111 38 44.46W T-L TWR            1 00055 01432 N 4 D N 2023AWP13571OE A 2024023 
04-084719 U US AZ MESA             33 19 52.79N 111 38 41.63W T-L TWR            1 00070 01448 N 4 D N 2023AWP13557OE A 2024003 
04-084729 U US AZ MESA             33 19 52.79N 111 38 40.84W T-L TWR            1 00073 01451 N 4 D N 2023AWP13567OE A 2024008 
04-084736 U US AZ MESA             33 19 52.87N 111 38 45.76W T-L TWR            1 00060 01437 N 4 D N 2023AWP13574OE A 2024023 
04-084735 U US AZ MESA             33 19 52.87N 111 38 47.99W T-L TWR            1 00060 01436 N 4 D N 2023AWP13573OE A 2024023 
04-000224 O US AZ PHOENIX          33 19 53.00N 112 03 50.00W TOWER              1 00420 03032 R 5 D M 0078_WE00261OE C 2014152 
04-000112 O US AZ PHOENIX          33 19 53.10N 112 03 49.10W TOWER              1 00354 02966 N 4 D N 2007AWP01491OE C 2007161 
04-024101 U US AZ MESA             33 19 53.43N 111 39 15.51W POLE               1 00130 01497 N 4 D N 2011AWP02444OE A 2017052 
04-071231 U US AZ MESA             33 19 54.01N 111 38 09.10W T-L TWR            1 00066 01459 N 4 D N 2020AWP06857OE A 2020338 
04-052327 U US AZ MESA             33 19 54.67N 111 38 52.09W POLE               1 00044 01427 N 1 A N 2011AWP02492OE A 2018026 
04-023601 O US AZ MESA             33 19 54.73N 111 39 09.37W POLE               1 00130 01501 N 5 D N 2011AWP02446OE A 2013220 
04-084731 U US AZ MESA             33 19 54.90N 111 38 48.12W T-L TWR            1 00055 01431 N 4 D N 2023AWP13569OE A 2024023 
04-084733 U US AZ MESA             33 19 54.91N 111 38 44.45W T-L TWR            1 00055 01432 N 4 D N 2023AWP13570OE A 2024023 
04-084728 U US AZ MESA             33 19 55.77N 111 38 40.84W T-L TWR            1 00074 01452 N 4 D N 2023AWP13566OE A 2024003 
04-084726 U US AZ MESA             33 19 55.78N 111 38 47.00W T-L TWR            1 00072 01448 N 4 D N 2023AWP13564OE A 2024003 
04-084727 U US AZ MESA             33 19 55.78N 111 38 43.93W T-L TWR            1 00066 01443 N 4 D N 2023AWP13565OE A 2024003 
04-071230 U US AZ MESA             33 19 56.89N 111 38 09.10W T-L TWR            1 00066 01458 N 4 D N 2020AWP06856OE A 2020314 
04-000091 O US AZ PHOENIX          33 19 57.00N 112 03 56.00W TOWER              1 00243 02895 R 5 D M                C 2014152 
04-023620 O US AZ MESA             33 19 57.19N 111 38 58.57W POLE               1 00130 01518 N 5 D N 2011AWP02449OE A 2013350 
04-023618 O US AZ MESA             33 19 57.38N 111 39 02.76W POLE               1 00130 01512 N 5 D N 2011AWP02448OE A 2013303 
04-053431 U US AZ GILBERT          33 19 57.40N 111 41 14.51W BLDG               1 00028 01351 N 4 D N 2015AWP01256OE A 2018024 
04-000358 O US AZ PHOENIX          33 19 58.00N 112 03 56.00W TOWER              1 00243 02860 R 5 D M                C 2014152 
04-084725 U US AZ MESA             33 19 58.02N 111 38 47.02W T-L TWR            1 00070 01446 N 4 D N 2023AWP13563OE A 2024003 
04-082646 U US AZ MESA             33 19 58.22N 111 38 48.14W T-L TWR            1 00154 01533 N 1 A N 2022AWP15281OE A 2023122 
04-000285 O US AZ PHOENIX          33 19 59.30N 112 03 51.25W TOWER              1 00346 03040 D 4 D N 2022AWP10505OE C 2023055 
04-000065 O US AZ PHOENIX          33 19 59.56N 112 03 50.65W TOWER              1 00301 02954 R 1 D P 2021AWP10718OE C 2021347 
04-071229 U US AZ MESA             33 19 59.66N 111 38 09.11W T-L TWR            1 00066 01458 N 4 D N 2020AWP06855OE A 2020314 
04-000228 O US AZ PHOENIX          33 20 00.00N 112 03 49.00W TOWER              1 00282 02984 N 5 D N 0079_WE00127OE C 2014152 
04-000334 O US AZ PHOENIX          33 20 00.00N 112 03 50.00W TOWER              1 00345 03047 R 4 D P                C 2021144 
04-084724 U US AZ MESA             33 20 00.62N 111 38 45.51W T-L TWR            1 00066 01443 N 4 D N 2023AWP13562OE A 2024003 
04-053424 U US AZ GILBERT          33 20 00.90N 111 46 19.30W TOWER              1 00075 01328 N 4 D N 2015AWP00983OE A 2018024 
04-000032 O US AZ PHOENIX          33 20 00.94N 112 03 48.08W TOWER              1 00344 03049 R 2 C P 2019AWP00902OE C 2019177 
04-023616 O US AZ MESA             33 20 01.10N 111 38 57.79W POLE               1 00130 01512 N 5 D N 2011AWP02501OE A 2013303 
04-081997 U US AZ TEMPE            33 20 01.12N 111 54 36.10W TOWER              1 00067 01258 N 4 D N 2022AWP03204OE A 2023284 
04-063714 O US AZ PHOENIX          33 20 01.46N 112 03 47.33W TOWER              1 00362 03068 U 2 C N                A 2019177 
04-000019 O US AZ PHOENIX          33 20 02.00N 112 03 42.00W TOWER              1 00387 03049 R 1 D M                C 2014152 
04-020425 O US AZ MESA             33 20 02.29N 111 38 51.59W POLE               1 00130 01523 N 5 D N 2011AWP02450OE A 2013095 
