  CURRENCY DATE = 02/18/24
                                     LATITUDE    LONGITUDE     OBSTACLE            AGL   AMSL LT ACC MAR FAA         ACTION
OAS#      V CO ST CITY            DEG MIN SEC   DEG MIN SEC   TYPE                 HT    HT     H V IND STUDY           JDATE
-------------------------------------------------------------------------------------------------------------------------------
CU-000133 O CU    CUBA             20 36 49.70N 074 49 49.20W STACK              1 00525 00669 U 4 D U                C 2023152 
CU-000134 O CU    CUBA             20 36 51.40N 074 50 00.30W STACK              1 00385 00579 U 4 D U                C 2023166 
CU-000136 O CU    CUBA             20 38 09.77N 074 52 55.01W STACK              1 00400 00592 U 2 D U                C 2023163 
CU-000137 O CU    CUBA             20 38 10.54N 074 52 45.98W STACK              1 00515 00684 U 4 D U                C 2017111 
CU-000138 O CU    CUBA             20 38 12.00N 074 52 48.00W PLANT              1 00255 00404 U 4 D U                C 2008318 
CU-000140 O CU    CUBA             20 38 26.25N 074 52 45.77W STACK              1 00460 00559 U 4 D U                C 2017082 
CU-000142 O CU    CUBA             20 39 51.56N 075 41 19.64W TOWER              1 00308 00371 U 3 D U                C 2018072 
CU-000143 O CU    CUBA             20 40 06.00N 075 15 41.00W STACK              1 00225 00263 U 4 D U                C 2009232 
CU-000144 O CU    CUBA             20 43 48.00N 075 35 40.00W STACK              1 00490 00526 U 4 D U                C 2008318 
CU-000145 O CU    CUBA             20 44 10.00N 076 19 39.00W TOWER              1 00400 00630 U 9 I U                A 1996351 
CU-000147 O CU    CUBA             20 44 42.00N 076 29 53.00W STACK              1 00240 00470 U 9 I U                A 1996351 
CU-000148 O CU    CUBA             20 44 44.00N 076 29 54.00W STACK              1 00220 00450 U 9 I U                A 1996351 
CU-000149 O CU    CUBA             20 44 52.00N 076 22 48.00W STACK              1 00200 00430 U 9 I U                A 1996351 
CU-000150 O CU    CUBA             20 44 53.00N 076 22 46.00W STACK              1 00245 00475 U 9 I U                A 1996351 
CU-000151 O CU    CUBA             20 45 31.00N 075 39 18.00W STACK              1 00225 00235 U 4 F U                C 2006316 
CU-000152 O CU    CUBA             20 45 33.00N 075 39 19.00W STACK              2 00235 00245 U 5 F U                C 2006190 
CU-000153 O CU    CUBA             20 45 36.00N 077 51 31.00W STACK              1 00240 00260 U 5 D U                C 2006281 
CU-000154 O CU    CUBA             20 48 44.00N 078 01 01.00W STACK              2 00205 00254 N 4 C U                C 2006295 
CU-000155 O CU    CUBA             20 49 28.00N 077 34 47.00W STACK              1 00230 00330 U 5 D U                C 2006232 
CU-000156 O CU    CUBA             20 49 28.00N 077 34 49.00W STACK              1 00235 00335 U 5 D U                C 2006288 
CU-000157 O CU    CUBA             20 50 11.40N 077 34 24.50W TOWER              1 00290 00428 U 4 D U                C 2023311 
CU-000158 O CU    CUBA             20 50 39.00N 075 56 27.00W STACK              1 00230 00473 U 4 D U                C 2009232 
CU-000160 O CU    CUBA             20 51 33.00N 076 16 16.00W TOWER              1 00305 00684 U 4 C U                C 2008318 
CU-000162 O CU    CUBA             20 53 09.98N 076 15 36.70W TOWER              1 00210 00689 U 4 D U                C 2017093 
CU-000163 O CU    CUBA             20 53 56.00N 076 15 55.00W TOWER              1 00400 01200 U 4 E U                C 2006288 
CU-000164 O CU    CUBA             20 54 16.00N 077 17 15.00W STACK              1 00225 00385 U 4 D U                C 2006302 
CU-000165 O CU    CUBA             20 54 17.00N 077 17 14.00W STACK              1 00200 00360 U 9 I U                A 1996351 
CU-000166 O CU    CUBA             20 54 17.00N 077 17 16.00W STACK              1 00225 00385 U 4 D U                C 2006275 
CU-000171 O CU    CUBA             20 59 05.00N 077 25 31.00W STACK              1 00225 00425 U 9 I U                A 1996351 
CU-000174 O CU    CUBA             21 04 06.90N 077 21 01.00W TOWER              1 00295 00560 U 4 D U                C 2023291 
CU-000175 O CU    CUBA             21 09 42.00N 076 28 30.00W STACK              1 00215 00265 U 5 D U                C 2006316 
CU-000177 O CU    CUBA             21 09 52.00N 077 33 19.00W STACK              1 00230 00570 U 5 D U                C 2006288 
CU-000178 O CU    CUBA             21 14 28.00N 077 40 23.00W STACK              1 00240 00575 U 9 I U                A 1996351 
CU-000179 O CU    CUBA             21 15 21.00N 078 09 19.00W STACK              3 00220 00415 U 5 D U                C 2006316 
CU-000181 O CU    CUBA             21 18 54.00N 076 56 09.00W STACK              1 00235 00285 U 5 D U                C 2006218 
CU-000184 O CU    CUBA             21 22 52.00N 077 54 19.00W BLDG               1 00250 00585 U 5 D U                C 2006218 
CU-000185 O CU    CUBA             21 23 07.90N 077 58 47.80W TOWER              1 00510 00844 U 5 D U                C 2023289 
CU-000186 O CU    CUBA             21 23 11.40N 077 58 49.50W TOWER              1 00500 00834 U 5 D U                C 2023290 
CU-000187 O CU    CUBA             21 23 14.90N 077 58 51.20W TOWER              1 00505 00833 U 5 D U                C 2023278 
CU-000188 O CU    CUBA             21 23 19.00N 077 58 53.00W TOWER              1 00520 00590 U 9 I U                A 1996351 
CU-000195 O CU    CUBA             21 33 07.00N 077 28 09.00W STACK              1 00220 00305 U 5 F U                C 2006323 
CU-000196 O CU    CUBA             21 33 07.00N 077 28 06.00W STACK              1 00230 00315 U 5 F U                C 2006316 
CU-000197 O CU    CUBA             21 33 07.00N 077 28 11.00W STACK              1 00205 00290 U 5 D U                C 2006316 
CU-000198 O CU    CUBA             21 33 23.50N 077 16 48.00W STACK              1 00355 00415 U 4 D U                C 2023174 
CU-000199 O CU    CUBA             21 33 56.30N 077 16 13.60W STACK              1 00585 00642 U 5 D U                C 2023299 
CU-000200 O CU    CUBA             21 33 57.00N 077 16 19.00W STACK              1 00240 00255 U 4 C U                C 2007007 
CU-000201 O CU    CUBA             21 39 30.00N 079 28 02.00W STACK              1 00210 00230 U 9 I U                A 1996351 
CU-000202 O CU    CUBA             21 41 01.00N 079 26 09.00W STACK              1 00240 00273 U 5 C U                C 2009075 
CU-000203 O CU    CUBA             21 41 26.00N 078 38 03.00W STACK              4 00210 00240 U 5 D U                C 2006302 
CU-000204 O CU    CUBA             21 41 31.00N 078 27 50.00W TOWER              1 00297 00428 U 5 D U                C 2007014 
CU-000205 O CU    CUBA             21 44 05.00N 078 47 37.00W STACK              3 00220 00285 U 5 D U                C 2006275 
CU-000206 O CU    CUBA             21 46 27.00N 079 59 17.00W TOWER              1 00300 00346 U 5 D U                C 2023268 
CU-000207 O CU    CUBA             21 47 22.00N 079 59 09.00W TOWER              1 00300 00424 U 5 C U                C 2008060 
CU-000208 O CU    CUBA             21 49 28.00N 077 57 31.00W STACK              1 00210 00245 U 5 F U                C 2006204 
CU-000209 O CU    CUBA             21 49 29.00N 077 57 33.00W STACK              1 00230 00265 U 5 F U                C 2006288 
CU-000210 O CU    CUBA             21 49 32.00N 079 50 13.00W STACK              3 00250 00325 U 9 I U                A 1996351 
CU-000211 O CU    CUBA             21 49 55.00N 078 43 54.00W TOWER              1 00320 00451 U 9 I U                A 1996351 
CU-000214 O CU    CUBA             21 51 47.00N 078 59 22.00W STACK              2 00225 00485 U 5 D U                C 2006232 
CU-000216 O CU    CUBA             21 54 40.20N 079 25 54.20W TOWER              1 00300 00464 U 5 D U                C 2023263 
CU-000218 O CU    CUBA             21 55 42.00N 079 24 49.60W TOWER              1 00375 00613 U 5 D U                C 2023262 
CU-000219 O CU    CUBA             21 56 24.00N 079 10 20.00W STACK              2 00245 00510 U 9 I U                A 1996351 
CU-000220 O CU    CUBA             21 56 32.00N 079 09 21.00W TOWER              1 00350 00542 U 9 I U                A 1996351 
CU-000221 O CU    CUBA             21 56 32.00N 078 25 42.00W STACK              1 00220 00285 U 5 D U                C 2006275 
CU-000223 O CU    CUBA             21 59 07.10N 079 18 23.60W STACK              1 00265 00495 U 5 D U                C 2023261 
CU-000224 O CU    CUBA             21 59 53.00N 079 25 32.00W STACK              2 00250 00475 U 5 F U                C 2006288 
CU-000225 O CU    CUBA             22 00 35.00N 078 42 20.00W STACK              3 00310 00435 U 9 I U                A 1996351 
CU-000226 O CU    CUBA             22 03 53.00N 080 30 22.00W CRANE              1 00220 00250 U 5 F U                C 2006190 
