  CURRENCY DATE = 02/18/24
                                     LATITUDE    LONGITUDE     OBSTACLE            AGL   AMSL LT ACC MAR FAA         ACTION
OAS#      V CO ST CITY            DEG MIN SEC   DEG MIN SEC   TYPE                 HT    HT     H V IND STUDY           JDATE
-------------------------------------------------------------------------------------------------------------------------------
37-022113 O US NC OAK ISLAND       33 55 45.14N 078 04 10.44W BLDG               1 00021 00042 U 1 A U                A 2012269 
37-022125 O US NC OAK ISLAND       33 55 45.24N 078 04 19.18W POLE               1 00030 00050 U 1 A U                A 2012269 
37-022116 O US NC OAK ISLAND       33 55 45.46N 078 04 12.44W BLDG               1 00022 00042 U 1 A U                A 2012269 
37-022123 O US NC OAK ISLAND       33 55 45.55N 078 04 19.18W BLDG               1 00015 00035 U 1 A U                A 2012269 
37-022126 O US NC OAK ISLAND       33 55 45.61N 078 04 19.75W BLDG               1 00014 00034 U 1 A U                A 2012269 
37-022124 O US NC OAK ISLAND       33 55 45.90N 078 04 19.73W POLE               1 00042 00062 U 1 A U                A 2012269 
37-022122 O US NC OAK ISLAND       33 55 46.14N 078 04 18.34W BLDG               1 00017 00037 U 1 A U                A 2012269 
37-021976 O US NC OAK ISLAND       33 55 46.16N 078 04 19.00W NAVAID             1 00060 00080 U 1 A U                A 2012269 
37-021985 O US NC OAK ISLAND       33 55 46.28N 078 04 44.52W FENCE              1 00003 00025 U 1 A U                A 2012269 
37-022121 O US NC OAK ISLAND       33 55 46.48N 078 04 18.65W POLE               1 00036 00056 U 1 A U                A 2012269 
37-022119 O US NC OAK ISLAND       33 55 46.63N 078 04 16.48W POLE               1 00026 00046 U 1 A U                A 2012269 
37-022109 O US NC OAK ISLAND       33 55 46.68N 078 04 07.78W BLDG               1 00038 00059 U 1 A U                A 2012269 
37-022175 O US NC OAK ISLAND       33 55 47.24N 078 04 13.87W T-L TWR            1 00064 00083 U 1 A U                A 2012269 
37-022120 O US NC OAK ISLAND       33 55 47.25N 078 04 17.86W POLE               1 00036 00056 U 1 A U                A 2012269 
37-022127 O US NC OAK ISLAND       33 55 47.71N 078 04 22.67W POLE               1 00026 00046 U 1 A U                A 2012269 
37-022102 O US NC OAK ISLAND       33 55 47.82N 078 04 06.01W BLDG               1 00038 00058 U 1 A U                A 2012269 
37-022106 O US NC OAK ISLAND       33 55 48.04N 078 04 07.85W BLDG               1 00038 00059 U 1 A U                A 2012269 
37-022118 O US NC OAK ISLAND       33 55 48.07N 078 04 17.05W BLDG               1 00023 00044 U 1 A U                A 2012269 
37-022108 O US NC OAK ISLAND       33 55 48.17N 078 04 09.08W BLDG               1 00013 00034 U 1 A U                A 2012269 
37-022117 O US NC OAK ISLAND       33 55 48.53N 078 04 16.96W POLE               1 00034 00055 U 1 A U                A 2012269 
37-022114 O US NC OAK ISLAND       33 55 48.72N 078 04 16.44W BLDG               1 00025 00046 U 1 A U                A 2012269 
37-022112 O US NC OAK ISLAND       33 55 49.43N 078 04 15.71W BLDG               1 00027 00048 U 1 A U                A 2012269 
37-022174 O US NC OAK ISLAND       33 55 49.60N 078 04 12.37W T-L TWR            1 00065 00084 U 1 A U                A 2012269 
37-022111 O US NC OAK ISLAND       33 55 50.46N 078 04 15.23W BLDG               1 00028 00049 U 1 A U                A 2012269 
37-022093 O US NC OAK ISLAND       33 55 50.59N 078 04 07.04W BLDG               1 00025 00044 U 1 A U                A 2012269 
37-022073 O US NC OAK ISLAND       33 55 51.05N 078 04 03.15W BLDG               1 00025 00042 U 1 A U                A 2012269 
37-022096 O US NC OAK ISLAND       33 55 51.35N 078 04 08.95W BLDG               1 00019 00038 U 1 A U                A 2012269 
37-022110 O US NC OAK ISLAND       33 55 51.68N 078 04 14.80W BLDG               1 00031 00052 U 1 A U                A 2012269 
37-021980 O US NC OAK ISLAND       33 55 51.82N 078 04 35.63W FENCE              1 00008 00033 U 1 A U                A 2012269 
37-022101 O US NC OAK ISLAND       33 55 51.85N 078 04 10.95W POLE               1 00027 00047 U 1 A U                A 2012269 
37-021979 O US NC OAK ISLAND       33 55 51.90N 078 04 33.67W FENCE              1 00008 00032 U 1 A U                A 2012269 
37-021981 O US NC OAK ISLAND       33 55 51.91N 078 04 37.26W FENCE              1 00012 00036 U 1 A U                A 2012269 
37-022173 O US NC OAK ISLAND       33 55 51.98N 078 04 13.02W TOWER              1 00057 00077 U 1 A U                A 2012269 
37-022103 O US NC OAK ISLAND       33 55 51.99N 078 04 11.84W POLE               1 00063 00083 U 1 A U                A 2012269 
37-021982 O US NC OAK ISLAND       33 55 52.12N 078 04 39.09W FENCE              1 00010 00034 U 1 A U                A 2012269 
37-021978 O US NC OAK ISLAND       33 55 52.34N 078 04 31.71W FENCE              1 00009 00032 U 1 A U                A 2012269 
37-022067 O US NC OAK ISLAND       33 55 52.35N 078 04 02.59W BLDG               1 00025 00042 U 1 A U                A 2012269 
37-022089 O US NC OAK ISLAND       33 55 52.35N 078 04 08.65W BLDG               1 00024 00043 U 1 A U                A 2012269 
37-021983 O US NC OAK ISLAND       33 55 52.38N 078 04 41.46W FENCE              1 00009 00034 U 1 A U                A 2012269 
37-022092 O US NC OAK ISLAND       33 55 52.84N 078 04 09.87W POLE               1 00034 00053 U 1 A U                A 2012269 
37-022064 O US NC OAK ISLAND       33 55 52.95N 078 04 02.87W BLDG               1 00022 00040 U 1 A U                A 2012269 
37-022105 O US NC OAK ISLAND       33 55 52.95N 078 04 14.09W POLE               1 00024 00044 U 1 A U                A 2012269 
37-022099 O US NC OAK ISLAND       33 55 53.01N 078 04 12.05W BLDG               1 00019 00039 U 1 A U                A 2012269 
37-021977 O US NC OAK ISLAND       33 55 53.02N 078 04 29.97W FENCE              1 00009 00033 U 1 A U                A 2012269 
