  CURRENCY DATE = 02/18/24
                                     LATITUDE    LONGITUDE     OBSTACLE            AGL   AMSL LT ACC MAR FAA         ACTION
OAS#      V CO ST CITY            DEG MIN SEC   DEG MIN SEC   TYPE                 HT    HT     H V IND STUDY           JDATE
-------------------------------------------------------------------------------------------------------------------------------
34-024104 O US NJ ATLANTIC CITY    39 26 47.42N 074 34 58.24W BLDG               1 00041 00097 U 1 A U                A 2012152 
34-065199 U US NJ GALLOWAY TOWNSHI 39 26 48.00N 074 31 52.60W T-L TWR            1 00075 00101 N 4 D N 2016AEA02251OE A 2017286 
34-024067 O US NJ ATLANTIC CITY    39 26 48.10N 074 35 01.17W POLE               1 00037 00092 U 1 A U                A 2012152 
34-024064 O US NJ ATLANTIC CITY    39 26 48.45N 074 34 59.71W POLE               1 00034 00089 U 1 A U                A 2012152 
34-024060 O US NJ ATLANTIC CITY    39 26 49.14N 074 34 56.80W POLE               1 00033 00089 U 1 A U                A 2012152 
34-024065 O US NJ ATLANTIC CITY    39 26 49.17N 074 35 02.19W POLE               1 00032 00086 U 1 A U                A 2012152 
34-024107 O US NJ ATLANTIC CITY    39 26 49.47N 074 34 50.98W BLDG               1 00067 00124 R 1 A U                A 2012152 
34-024063 O US NJ ATLANTIC CITY    39 26 49.50N 074 35 00.66W POLE               1 00023 00077 U 1 A U                A 2012152 
34-024066 O US NJ ATLANTIC CITY    39 26 49.52N 074 35 04.10W POLE               1 00031 00084 U 1 A U                A 2012152 
34-065201 U US NJ GALLOWAY TOWNSHI 39 26 49.90N 074 31 50.40W T-L TWR            1 00073 00100 N 4 D N 2016AEA02252OE A 2017293 
34-024062 O US NJ ATLANTIC CITY    39 26 49.94N 074 34 58.91W POLE               1 00031 00086 U 1 A U                A 2012152 
34-024059 O US NJ ATLANTIC CITY    39 26 50.35N 074 34 57.22W POLE               1 00032 00087 U 1 A U                A 2012152 
34-024103 O US NJ ATLANTIC CITY    39 26 50.71N 074 35 01.72W BLDG               1 00035 00089 U 1 A U                A 2012152 
34-065202 U US NJ GALLOWAY TOWNSHI 39 26 50.90N 074 31 49.20W T-L TWR            1 00079 00107 N 4 D N 2016AEA02253OE A 2017293 
34-024061 O US NJ ATLANTIC CITY    39 26 52.28N 074 35 04.56W POLE               1 00031 00084 U 1 A U                A 2012152 
34-065203 U US NJ GALLOWAY TOWNSHI 39 26 52.60N 074 31 47.30W T-L TWR            1 00080 00114 N 4 D N 2016AEA02254OE A 2017293 
34-024102 O US NJ ATLANTIC CITY    39 26 53.03N 074 34 56.29W BLDG               1 00037 00092 U 1 A U                A 2012152 
34-024058 O US NJ ATLANTIC CITY    39 26 53.24N 074 35 03.93W POLE               1 00031 00085 U 1 A U                A 2012152 
34-065204 U US NJ GALLOWAY TOWNSHI 39 26 54.60N 074 31 45.90W T-L TWR            1 00080 00115 N 4 D N 2016AEA02255OE A 2017293 
34-024055 O US NJ ATLANTIC CITY    39 26 54.82N 074 34 58.77W POLE               1 00029 00084 U 1 A U                A 2012152 
34-006059 U US NJ GLENSIDE         39 26 55.00N 074 28 26.00W TANK               1 00137 00192 U 4 D U 0069_NY00233OE C 2014124 
34-024057 O US NJ ATLANTIC CITY    39 26 55.07N 074 35 02.87W POLE               1 00032 00088 U 1 A U                A 2012152 
34-024052 O US NJ ATLANTIC CITY    39 26 55.18N 074 34 57.31W POLE               1 00027 00083 U 1 A U                A 2012152 
34-024056 O US NJ ATLANTIC CITY    39 26 55.42N 074 35 01.31W POLE               1 00032 00088 U 1 A U                A 2012152 
34-024051 O US NJ ATLANTIC CITY    39 26 55.60N 074 34 55.52W POLE               1 00029 00086 U 1 A U                A 2012152 
34-065205 U US NJ GALLOWAY TOWNSHI 39 26 56.00N 074 31 44.30W T-L TWR            1 00073 00109 N 4 D N 2016AEA02256OE A 2017289 
34-000945 O US NJ EGG HARBOR CITY  39 26 56.00N 074 37 52.00W TOWER              1 00199 00265 D 1 A N 2000AEA01773OE A 2001106 
34-000588 O US NJ PLEASANTVILLE    39 26 57.00N 074 33 58.00W BLDG               1 00105 00164 R 1 A N                C 2014152 
34-000582 O US NJ PLEASANTVILLE    39 26 57.00N 074 35 16.00W BLDG               1 00015 00074 R 1 A N                C 2014152 
34-065206 U US NJ GALLOWAY TOWNSHI 39 26 57.40N 074 31 42.60W T-L TWR            1 00069 00108 N 4 D N 2016AEA02257OE A 2017289 
34-024091 O US NJ ATLANTIC CITY    39 26 57.76N 074 35 17.90W SIGN               1 00016 00075 U 1 A U                A 2012152 
34-006065 U US NJ VINELAND         39 26 58.00N 075 02 39.00W TOWER              1 00140 00220 U 4 D U 0066_NY00319OE C 2014124 
34-024054 O US NJ ATLANTIC CITY    39 26 58.10N 074 35 05.64W NAVAID             1 00003 00062 U 1 A U                A 2012152 
34-065207 U US NJ GALLOWAY TOWNSHI 39 26 58.80N 074 31 41.00W T-L TWR            1 00073 00116 N 4 D N 2016AEA02258OE A 2017289 
34-024053 O US NJ ATLANTIC CITY    39 26 59.18N 074 35 08.22W NAVAID             1 00004 00063 U 1 A U                A 2012152 
34-020085 O US NJ ATLANTIC CITY    39 26 59.46N 074 33 21.66W TOWER              1 00025 00088 U 1 A U                A 2011018 
34-020084 O US NJ ATLANTIC CITY    39 27 00.07N 074 33 23.26W NAVAID             1 00008 00072 U 1 A U                A 2011018 
34-065208 U US NJ GALLOWAY TOWNSHI 39 27 00.40N 074 31 39.10W T-L TWR            1 00073 00121 N 4 D N 2016AEA02259OE A 2017289 
34-065209 U US NJ GALLOWAY TOWNSHI 39 27 01.30N 074 31 38.10W T-L TWR            1 00073 00122 N 4 D N 2016AEA02260OE A 2017289 
34-065210 U US NJ GALLOWAY TOWNSHI 39 27 02.50N 074 31 36.70W T-L TWR            1 00078 00128 N 4 D N 2016AEA02261OE A 2017289 
34-024087 O US NJ ATLANTIC CITY    39 27 02.86N 074 34 25.32W POLE               1 00103 00162 R 2 C U                A 2012152 
34-024050 O US NJ ATLANTIC CITY    39 27 03.45N 074 34 58.89W NAVAID             1 00014 00076 U 1 A U                A 2012152 
34-020091 O US NJ ATLANTIC CITY    39 27 03.46N 074 34 58.87W POLE               1 00017 00079 U 1 A U                A 2011018 
34-065211 U US NJ GALLOWAY TOWNSHI 39 27 04.10N 074 31 34.80W T-L TWR            1 00073 00127 N 4 D N 2016AEA02262OE A 2017289 
34-020090 O US NJ ATLANTIC CITY    39 27 04.94N 074 34 57.94W ELEC SYS           1 00012 00075 U 1 A U                A 2011018 
34-024049 O US NJ ATLANTIC CITY    39 27 04.95N 074 34 57.91W NAVAID             1 00012 00075 U 1 A U                A 2012152 
34-065212 U US NJ GALLOWAY TOWNSHI 39 27 05.00N 074 31 33.80W T-L TWR            1 00077 00133 N 4 D N 2016AEA02263OE A 2017285 
34-000735 O US NJ PLEASANTVILLE    39 27 05.00N 074 35 56.00W TOWER              1 00142 00217 R 1 B M 1990AEA00375OE C 2014152 
34-065213 U US NJ GALLOWAY TOWNSHI 39 27 05.90N 074 31 32.70W T-L TWR            1 00077 00134 N 4 D N 2016AEA02264OE A 2017284 
34-024048 O US NJ ATLANTIC CITY    39 27 07.56N 074 35 03.42W NAVAID             1 00004 00068 U 1 A U                A 2012152 
34-065214 U US NJ GALLOWAY TOWNSHI 39 27 08.40N 074 31 29.80W T-L TWR            1 00073 00143 N 4 D N 2016AEA02265OE A 2017284 
34-024090 O US NJ ATLANTIC CITY    39 27 08.59N 074 35 05.82W TOWER              1 00053 00117 R 1 A U                A 2012152 
34-024047 O US NJ ATLANTIC CITY    39 27 09.33N 074 35 07.46W ELEC SYS           1 00007 00070 U 1 A U                A 2012152 
34-020093 O US NJ ATLANTIC CITY    39 27 09.85N 074 35 31.06W TOWER              1 00108 00178 U 1 A U                A 2011018 
34-024045 O US NJ ATLANTIC CITY    39 27 10.10N 074 35 02.80W POLE               1 00022 00087 R 1 A U                A 2012152 
34-065215 U US NJ GALLOWAY TOWNSHI 39 27 10.10N 074 31 27.90W T-L TWR            1 00073 00134 N 4 D N 2016AEA02266OE A 2017284 
34-024046 O US NJ ATLANTIC CITY    39 27 10.16N 074 35 08.35W POLE               1 00011 00075 R 1 A U                A 2012152 
34-024913 O US NJ HAMILTON TOWNSHI 39 27 10.56N 074 44 14.78W TANK               1 00125 00145 N 1 D N                A 2014266 
34-065216 U US NJ GALLOWAY TOWNSHI 39 27 11.60N 074 31 26.10W T-L TWR            1 00078 00143 N 4 D N 2016AEA02267OE A 2017284 
34-065217 U US NJ GALLOWAY TOWNSHI 39 27 13.20N 074 31 24.20W T-L TWR            1 00068 00135 N 4 D N 2016AEA02268OE A 2017284 
34-024044 O US NJ ATLANTIC CITY    39 27 13.29N 074 35 01.38W NAVAID             1 00002 00068 U 1 A U                A 2012152 
34-065218 U US NJ GALLOWAY TOWNSHI 39 27 14.30N 074 31 22.90W T-L TWR            1 00073 00141 N 4 D N 2016AEA02269OE A 2017284 
34-020094 O US NJ ATLANTIC CITY    39 27 15.01N 074 33 42.04W TOWER              1 00034 00093 U 1 A U                A 2011018 
34-065219 U US NJ GALLOWAY TOWNSHI 39 27 15.10N 074 31 22.10W T-L TWR            1 00069 00131 N 4 D N 2016AEA02270OE A 2017284 
34-065220 U US NJ GALLOWAY TOWNSHI 39 27 16.30N 074 31 20.70W T-L TWR            1 00069 00132 N 4 D N 2016AEA02271OE A 2017284 
34-020083 O US NJ ATLANTIC CITY    39 27 16.34N 074 33 48.98W POLE               1 00020 00080 U 1 A U                A 2011018 
34-059586 U US NJ BRIDGETON        39 27 16.57N 075 12 03.85W STACK              1 00085 00174 N 4 D N 2014AEA01637OE A 2018027 
34-059583 U US NJ BRIDGETON        39 27 17.36N 075 12 04.33W STACK              1 00085 00174 N 4 D N 2014AEA01636OE A 2018027 
34-065221 U US NJ GALLOWAY TOWNSHI 39 27 17.60N 074 31 19.20W T-L TWR            1 00069 00134 N 4 D N 2016AEA02272OE A 2017289 
34-020095 O US NJ ATLANTIC CITY    39 27 17.63N 074 33 10.66W TOWER              1 00128 00171 U 1 A U                A 2011018 
34-020092 O US NJ ATLANTIC CITY    39 27 18.03N 074 33 51.38W POLE               1 00020 00080 U 1 A U                A 2011018 
34-065222 U US NJ GALLOWAY TOWNSHI 39 27 18.70N 074 31 17.80W T-L TWR            1 00073 00137 N 4 D N 2016AEA02273OE A 2017286 
34-000691 O US NJ UPPER DEERFIELD  39 27 19.00N 075 12 17.00W TOWER              1 00210 00299 D 2 C N 2022AEA00748OE C 2023067 
34-000581 O US NJ PLEASANTVILLE    39 27 19.00N 074 35 17.00W BLDG               1 00159 00228 R 1 A U                C 2014152 
34-000734 O US NJ POMONA           39 27 20.13N 074 35 16.98W TOWER              1 00153 00228 R 1 A M 1991AEA00002OE C 2010140 
34-065223 U US NJ GALLOWAY TOWNSHI 39 27 20.60N 074 31 15.70W T-L TWR            1 00078 00143 N 4 D N 2016AEA02274OE A 2017286 
34-024042 O US NJ ATLANTIC CITY    39 27 20.91N 074 34 35.64W NAVAID             1 00043 00107 U 1 A U                A 2012152 
34-020073 O US NJ ATLANTIC CITY    39 27 21.14N 074 34 34.75W NAVAID             1 00041 00105 U 1 A U                A 2011018 
34-024089 O US NJ ATLANTIC CITY    39 27 21.94N 074 35 08.24W TOWER              1 00074 00144 U 1 A U                A 2012152 
34-065224 U US NJ GALLOWAY TOWNSHI 39 27 22.40N 074 31 13.60W T-L TWR            1 00078 00140 N 4 D N 2016AEA02275OE A 2017286 
34-024043 O US NJ ATLANTIC CITY    39 27 22.56N 074 35 04.78W POLE               1 00021 00090 U 1 A U                A 2012152 
34-020080 O US NJ ATLANTIC CITY    39 27 23.28N 074 33 34.08W TOWER              1 00073 00130 U 1 A U                A 2011018 
34-024101 O US NJ ATLANTIC CITY    39 27 23.60N 074 35 03.07W BLDG               1 00034 00102 U 1 A U                A 2012152 
34-000131 O US NJ CARMEL           39 27 23.89N 075 06 47.33W TOWER              1 00286 00391 D 5 D N 2005AEA01100OE C 2005240 
34-065225 U US NJ GALLOWAY TOWNSHI 39 27 24.30N 074 31 11.40W T-L TWR            1 00073 00129 N 4 D N 2016AEA02276OE A 2017289 
34-065226 U US NJ GALLOWAY TOWNSHI 39 27 25.10N 074 31 10.50W T-L TWR            1 00073 00126 N 4 D N 2016AEA02277OE A 2017286 
34-024099 O US NJ ATLANTIC CITY    39 27 25.27N 074 35 01.90W BLDG               1 00030 00098 R 1 A U                A 2012152 
34-000058 O US NJ MC KEE CITY      39 27 25.74N 074 38 22.75W BLDG               1 00206 00281 R 2 C N 1991AEA00582OE C 2012152 
34-065227 U US NJ GALLOWAY TOWNSHI 39 27 26.10N 074 31 09.30W T-L TWR            1 00087 00141 N 4 D N 2016AEA02278OE A 2017286 
34-065228 U US NJ GALLOWAY TOWNSHI 39 27 27.10N 074 31 08.20W T-L TWR            1 00087 00141 N 4 D N 2016AEA02279OE A 2017286 
34-065229 U US NJ GALLOWAY TOWNSHI 39 27 28.00N 074 31 07.20W T-L TWR            1 00073 00130 N     N 2016AEA02280OE A 2017286 
34-024100 O US NJ ATLANTIC CITY    39 27 28.08N 074 35 10.38W BLDG               1 00034 00107 U 1 A U                A 2012152 
34-024097 O US NJ ATLANTIC CITY    39 27 28.51N 074 30 43.29W POLE               1 00137 00176 U 2 C U                A 2012152 
34-020064 O US NJ ATLANTIC CITY    39 27 28.52N 074 34 18.69W POLE               1 00036 00094 U 1 A U                A 2011018 
34-065230 U US NJ GALLOWAY TOWNSHI 39 27 29.70N 074 31 05.30W T-L TWR            1 00082 00141 N 4 D N 2016AEA02281OE A 2017286 
34-065231 U US NJ GALLOWAY TOWNSHI 39 27 30.80N 074 31 06.90W T-L TWR            1 00073 00138 N 4 D N 2016AEA02282OE A 2017286 
34-000052 O US NJ BRIDGETON        39 27 31.00N 075 12 11.00W TOWER              1 00478 00577 R 4 D M                C 2014152 
34-024041 O US NJ ATLANTIC CITY    39 27 31.15N 074 34 42.79W NAVAID             1 00007 00072 U 1 A U                A 2012152 
34-065233 U US NJ GALLOWAY TOWNSHI 39 27 32.40N 074 31 09.20W T-L TWR            1 00073 00130 N 4 D N 2016AEA02284OE A 2017286 
34-065234 U US NJ GALLOWAY TOWNSHI 39 27 33.80N 074 31 11.20W T-L TWR            1 00073 00126 N 4 D N 2016AEA02285OE A 2017286 
34-024040 O US NJ ATLANTIC CITY    39 27 33.82N 074 34 40.95W NAVAID             1 00006 00071 U 1 A U                A 2012152 
34-000738 O US NJ POMONA           39 27 34.00N 074 35 18.00W BLDG               1 00024 00098 R 5 D N 1989AEA00166OE C 2014152 
34-065235 U US NJ GALLOWAY TOWNSHI 39 27 35.20N 074 31 13.20W T-L TWR            1 00073 00126 N 4 D N 2016AEA02286OE A 2017286 
34-020077 O US NJ ATLANTIC CITY    39 27 35.42N 074 35 16.90W TOWER              1 00059 00132 U 1 A U                A 2011018 
34-065236 U US NJ GALLOWAY TOWNSHI 39 27 36.90N 074 31 15.50W T-L TWR            1 00073 00122 N 4 D N 2016AEA02287OE A 2017303 
34-001040 U US NJ BRIDGETON        39 27 37.41N 075 12 26.67W TOWER              1 00200 00305 D 4 D N 2004AEA01931OE C 2014124 
34-000829 O US NJ BRIDGETON        39 27 37.93N 075 09 24.05W TOWER              1 00225 00315 D 4 D N 2016AEA01410OE C 2017293 
34-000648 O US NJ HAMILTON         39 27 38.00N 074 41 07.00W TOWER              1 00290 00359 D 3 C N 1994AEA01779OE C 2014152 
34-025210 O US NJ BRIDGETON        39 27 38.11N 075 09 24.05W TOWER              1 00206 00296 N 5 D N 2016AEA01409OE A 2016326 
34-065237 U US NJ GALLOWAY TOWNSHI 39 27 38.30N 074 31 17.50W T-L TWR            1 00073 00128 N 4 D N 2016AEA02288OE A 2017304 
34-024038 O US NJ ATLANTIC CITY    39 27 39.68N 074 34 23.14W NAVAID             1 00064 00118 U 1 A U                A 2012152 
34-065238 U US NJ GALLOWAY TOWNSHI 39 27 39.70N 074 31 19.70W T-L TWR            1 00073 00128 N 4 D N 2016AEA02289OE A 2017310 
34-024039 O US NJ ATLANTIC CITY    39 27 40.07N 074 34 34.21W POLE               1 00019 00084 R 1 A U                A 2012152 
34-020074 O US NJ ATLANTIC CITY    39 27 40.24N 074 34 23.56W TOWER              1 00065 00120 U 1 A U                A 2011018 
34-020078 O US NJ ATLANTIC CITY    39 27 40.98N 074 35 22.97W BLDG               1 00026 00100 U 1 A U                A 2011018 
34-065239 U US NJ GALLOWAY TOWNSHI 39 27 41.10N 074 31 21.70W T-L TWR            1 00082 00139 N 4 D N 2016AEA02290OE A 2017293 
34-065240 U US NJ GALLOWAY TOWNSHI 39 27 42.10N 074 31 20.60W T-L TWR            1 00075 00135 N 4 D N 2016AEA02291OE A 2017310 
34-065241 U US NJ GALLOWAY TOWNSHI 39 27 42.90N 074 31 19.00W T-L TWR            1 00075 00135 N 4 D N 2016AEA02292OE A 2017285 
34-065242 U US NJ GALLOWAY TOWNSHI 39 27 44.20N 074 31 17.50W T-L TWR            1 00073 00133 N 4 D N 2016AEA02293OE A 2017292 
34-020069 O US NJ ATLANTIC CITY    39 27 44.59N 074 35 21.16W POLE               1 00020 00091 U 1 A U                A 2011018 
34-000226 O US NJ PORT PENN        39 27 45.20N 075 32 08.00W STACK              1 00202 00211 N 4 D N 2008AEA00208OE C 2009096 
34-065243 U US NJ GALLOWAY TOWNSHI 39 27 45.30N 074 31 16.20W T-L TWR            1 00078 00140 N 4 D N 2016AEA02294OE A 2017292 
34-065244 U US NJ GALLOWAY TOWNSHI 39 27 46.90N 074 31 14.30W T-L TWR            1 00073 00139 N 4 D N 2016AEA02295OE A 2017292 
34-020067 O US NJ ATLANTIC CITY    39 27 48.15N 074 35 08.91W POLE               1 00022 00086 U 1 A U                A 2011018 
34-065245 U US NJ GALLOWAY TOWNSHI 39 27 48.30N 074 31 12.70W T-L TWR            1 00069 00137 N 4 D N 2016AEA02296OE A 2017292 
34-020034 O US NJ PORT PENN        39 27 48.35N 075 32 08.43W STACK              1 00202 00211 N 5 D N 2008AEA00209OE C 2009266 
34-000227 O US NJ LOWER ALLOWAYS C 39 27 49.00N 075 31 11.00W MET                1 00315 00324 R 4 D P 2018AEA07876OE C 2018317 
34-077385 U US NJ GALLOWAY         39 27 49.60N 074 32 40.10W TOWER              1 00060 00110 N 4 D N 2021AEA11241OE A 2022310 
34-065246 U US NJ GALLOWAY TOWNSHI 39 27 49.80N 074 31 11.00W T-L TWR            1 00069 00137 N 4 D N 2016AEA02297OE A 2017290 
34-020068 O US NJ ATLANTIC CITY    39 27 49.81N 074 35 12.64W TOWER              1 00042 00106 U 1 A U                A 2011018 
34-000405 U US NJ ATLANTIC CITY    39 27 50.00N 075 37 59.00W TOWER              1 00185 00195 U     U                C 2001002 
34-065247 U US NJ GALLOWAY TOWNSHI 39 27 51.10N 074 31 09.50W T-L TWR            1 00069 00134 N 4 D N 2016AEA02298OE A 2017290 
34-024088 O US NJ ATLANTIC CITY    39 27 51.58N 074 34 26.17W SIGN               1 00004 00069 U 1 A U                A 2012152 
34-066584 U US NJ ATLANTIC CITY    39 27 51.91N 074 31 59.99W T-L TWR            1 00075 00132 N 4 D N 2016AEA05569OE A 2018023 
34-065248 U US NJ GALLOWAY TOWNSHI 39 27 52.50N 074 31 07.90W T-L TWR            1 00069 00130 N 4 D N 2016AEA02299OE A 2017290 
34-001011 O US NJ ABSECON          39 27 52.78N 074 29 56.23W TOWER              1 00223 00283 D 1 A N 2008AEA03397OE C 2014189 
34-066583 U US NJ ATLANTIC CITY    39 27 53.62N 074 32 00.07W T-L TWR            1 00073 00135 N 4 D N 2016AEA05568OE A 2018024 
34-065249 U US NJ GALLOWAY TOWNSHI 39 27 53.80N 074 31 06.30W T-L TWR            1 00069 00128 N 4 D N 2016AEA02300OE A 2017290 
34-065250 U US NJ GALLOWAY TOWNSHI 39 27 55.30N 074 31 04.60W T-L TWR            1 00069 00129 N 4 D N 2016AEA02301OE A 2017290 
34-066582 U US NJ ATLANTIC CITY    39 27 55.34N 074 32 00.16W T-L TWR            1 00076 00138 N 4 D N 2016AEA05567OE A 2018024 
34-065251 U US NJ GALLOWAY TOWNSHI 39 27 56.50N 074 31 03.20W T-L TWR            1 00073 00129 N 4 D N 2016AEA02302OE A 2017290 
34-066585 U US NJ ATLANTIC CITY    39 27 57.06N 074 32 00.24W T-L TWR            1 00081 00139 N 4 D N 2016AEA05588OE A 2018024 
34-065252 U US NJ GALLOWAY TOWNSHI 39 27 57.70N 074 31 01.80W T-L TWR            1 00077 00131 N 4 D N 2016AEA02303OE A 2017290 
34-065253 U US NJ GALLOWAY TOWNSHI 39 27 58.70N 074 31 00.60W T-L TWR            1 00073 00127 N 4 D N 2016AEA02304OE A 2017290 
34-065254 U US NJ GALLOWAY TOWNSHI 39 27 59.70N 074 30 59.50W T-L TWR            1 00073 00125 N 4 D N 2016AEA02305OE A 2017290 
34-020035 O US NJ PORT PENN        39 27 59.73N 075 32 14.86W BLDG-TWR           1 00214 00225 N 5 D N 2011AEA03183OE C 2016047 
34-065255 U US NJ GALLOWAY TOWNSHI 39 28 00.90N 074 30 58.10W T-L TWR            1 00073 00124 N 4 D N 2016AEA02306OE A 2017290 
34-065256 U US NJ GALLOWAY TOWNSHI 39 28 02.30N 074 30 56.40W T-L TWR            1 00073 00123 N 4 D N 2016AEA02307OE A 2017290 
34-020062 O US NJ ATLANTIC CITY    39 28 03.10N 074 34 22.55W BLDG               1 00024 00088 U 1 A U                A 2011018 
34-065257 U US NJ GALLOWAY TOWNSHI 39 28 03.80N 074 30 54.70W T-L TWR            1 00073 00123 N 4 D N 2016AEA02308OE A 2017290 
34-065258 U US NJ GALLOWAY TOWNSHI 39 28 05.10N 074 30 53.20W T-L TWR            1 00069 00119 N 4 D N 2016AEA02309OE A 2017290 
34-065259 U US NJ GALLOWAY TOWNSHI 39 28 06.30N 074 30 51.80W T-L TWR            1 00069 00117 N 4 D N 2016AEA02310OE A 2017290 
34-065260 U US NJ GALLOWAY TOWNSHI 39 28 07.50N 074 30 50.40W T-L TWR            1 00069 00118 N 4 D N 2016AEA02311OE A 2017290 
34-065261 U US NJ GALLOWAY TOWNSHI 39 28 08.70N 074 30 49.10W T-L TWR            1 00069 00116 N 4 D N 2016AEA02312OE A 2017290 
34-065262 U US NJ GALLOWAY TOWNSHI 39 28 09.70N 074 30 47.90W T-L TWR            1 00069 00116 N 4 D N 2016AEA02313OE A 2017290 
34-020070 O US NJ ATLANTIC CITY    39 28 10.61N 074 36 02.73W POLE               1 00065 00137 U 1 A U                A 2011018 
34-065263 U US NJ GALLOWAY TOWNSHI 39 28 10.70N 074 30 46.70W T-L TWR            1 00069 00119 N 4 D N 2016AEA02314OE A 2017290 
34-024076 O US NJ ATLANTIC CITY    39 28 11.87N 074 34 02.52W POLE               1 00058 00122 U 1 A U                A 2012152 
34-065264 U US NJ GALLOWAY TOWNSHI 39 28 12.30N 074 30 44.80W T-L TWR            1 00073 00117 N 4 D N 2016AEA02315OE A 2017292 
34-000430 O US NJ PORT PENN        39 28 13.46N 075 32 05.62W COOL TWR           1 00511 00526 S 5 D N 2008AEA00211OE C 2008296 
34-065265 U US NJ GALLOWAY TOWNSHI 39 28 13.80N 074 30 43.10W T-L TWR            1 00073 00123 N 4 D N 2016AEA02316OE A 2017292 
34-065266 U US NJ GALLOWAY TOWNSHI 39 28 15.30N 074 30 41.40W T-L TWR            1 00073 00121 N 4 D N 2016AEA02317OE A 2017292 
34-024077 O US NJ ATLANTIC CITY    39 28 15.91N 074 34 08.31W POLE               1 00047 00114 U 1 A U                A 2012152 
34-024078 O US NJ ATLANTIC CITY    39 28 15.93N 074 34 08.30W POLE               1 00052 00119 U 1 A U                A 2012152 
34-065267 U US NJ GALLOWAY TOWNSHI 39 28 16.60N 074 30 39.70W T-L TWR            1 00073 00121 N 4 D N 2016AEA02318OE A 2017292 
34-024079 O US NJ ATLANTIC CITY    39 28 17.26N 074 34 10.26W POLE               1 00048 00114 U 1 A U                A 2012152 
34-065268 U US NJ GALLOWAY TOWNSHI 39 28 18.00N 074 30 38.00W T-L TWR            1 00082 00131 N 4 D N 2016AEA02319OE A 2017292 
34-065269 U US NJ GALLOWAY TOWNSHI 39 28 18.40N 074 30 39.90W T-L TWR            1 00073 00122 N 4 D N 2016AEA02320OE A 2017292 
34-024080 O US NJ ATLANTIC CITY    39 28 18.60N 074 34 12.16W POLE               1 00046 00112 U 1 A U                A 2012152 
34-065270 U US NJ GALLOWAY TOWNSHI 39 28 18.70N 074 30 41.90W T-L TWR            1 00069 00121 N 4 D N 2016AEA02321OE A 2017292 
34-065271 U US NJ GALLOWAY TOWNSHI 39 28 18.90N 074 30 43.80W T-L TWR            1 00069 00123 N 4 D N 2016AEA02322OE A 2017290 
34-065272 U US NJ GALLOWAY TOWNSHI 39 28 19.20N 074 30 46.00W T-L TWR            1 00069 00130 N 4 D N 2016AEA02323OE A 2017290 
34-065273 U US NJ GALLOWAY TOWNSHI 39 28 19.60N 074 30 48.60W T-L TWR            1 00082 00141 N 4 D N 2016AEA02324OE A 2017290 
34-024095 O US NJ ATLANTIC CITY    39 28 20.51N 074 34 51.45W POLE               1 00058 00126 U 2 C U                A 2012152 
34-065274 U US NJ GALLOWAY TOWNSHI 39 28 21.90N 074 30 48.50W T-L TWR            1 00073 00129 N 4 D N 2016AEA02325OE A 2017290 
34-065275 U US NJ GALLOWAY TOWNSHI 39 28 23.80N 074 30 48.40W T-L TWR            1 00075 00121 N 4 D N 2016AEA02326OE A 2017290 
34-065276 U US NJ GALLOWAY TOWNSHI 39 28 25.50N 074 30 48.20W T-L TWR            1 00069 00118 N 4 D N 2016AEA02327OE A 2017290 
34-065277 U US NJ GALLOWAY TOWNSHI 39 28 27.50N 074 30 47.80W T-L TWR            1 00069 00122 N 4 D N 2016AEA02328OE A 2017289 
34-065278 U US NJ GALLOWAY TOWNSHI 39 28 29.40N 074 30 47.60W T-L TWR            1 00069 00124 N 4 D N 2016AEA02329OE A 2017289 
34-065279 U US NJ GALLOWAY TOWNSHI 39 28 31.30N 074 30 47.30W T-L TWR            1 00069 00117 N 4 D N 2016AEA02330OE A 2017289 
34-065280 U US NJ GALLOWAY TOWNSHI 39 28 33.30N 074 30 47.10W T-L TWR            1 00073 00120 N 4 D N 2016AEA02331OE A 2017289 
34-025351 U US NJ VINELAND         39 28 34.50N 075 02 32.85W TOWER              1 00154 00236 N 4 D N 2011AEA02235OE A 2017034 
34-065281 U US NJ GALLOWAY TOWNSHI 39 28 35.60N 074 30 46.90W T-L TWR            1 00075 00128 N 4 D N 2016AEA02332OE A 2017289 
34-000546 O US NJ GALLOWAY TWP     39 28 37.00N 074 32 22.00W TOWER              1 00180 00245 R 5 D M 1984AEA01602OE C 2014152 
34-065282 U US NJ GALLOWAY TOWNSHI 39 28 37.60N 074 30 46.20W T-L TWR            1 00075 00119 N 4 D N 2016AEA02333OE A 2017289 
34-024965 O US NJ BRIDGETON        39 28 39.27N 075 11 12.23W T-L TWR            1 00025 00140 N 5 D N 2012AEA01565OE A 2015058 
34-065283 U US NJ GALLOWAY TOWNSHI 39 28 39.30N 074 30 45.30W T-L TWR            1 00075 00121 N 4 D N 2016AEA02334OE A 2017289 
34-065284 U US NJ GALLOWAY TOWNSHI 39 28 41.20N 074 30 43.90W T-L TWR            1 00075 00122 N 4 D N 2016AEA02335OE A 2017289 
34-065285 U US NJ GALLOWAY TOWNSHI 39 28 42.60N 074 30 42.40W T-L TWR            1 00069 00111 N 4 D N 2016AEA02336OE A 2017289 
34-000097 O US NJ BRIDGETON        39 28 44.00N 075 08 07.00W TOWER              1 00305 00413 R 3 C M                C 2014152 
