  CURRENCY DATE = 02/18/24
                                     LATITUDE    LONGITUDE     OBSTACLE            AGL   AMSL LT ACC MAR FAA         ACTION
OAS#      V CO ST CITY            DEG MIN SEC   DEG MIN SEC   TYPE                 HT    HT     H V IND STUDY           JDATE
-------------------------------------------------------------------------------------------------------------------------------
MX-000318 O MX    MEXICO           16 50 30.00N 099 50 43.00W BLDG               1 00312 00672 U 9 I N                A 1998286 
MX-000319 O MX    MEXICO           16 51 20.00N 099 53 06.00W BLDG               1 00292 00632 U 9 I N                A 1998286 
MX-000323 O MX    MEXICO           17 03 43.00N 096 43 18.00W TOWER              1 00308 05481 U 9 I U                C 2006204 
MX-000324 O MX    MEXICO           17 03 46.00N 096 43 21.00W TOWER              1 00295 05470 U 9 I U                C 2006204 
MX-000325 O MX    MEXICO           17 03 49.00N 096 44 10.00W TOWER              1 00207 05281 U 9 I U                C 2006204 
MX-000326 O MX    MEXICO           17 03 52.00N 096 43 06.00W TOWER              1 00220 05377 U 9 I U                C 2006204 
MX-000327 O MX    MEXICO           17 04 36.00N 096 42 07.00W TOWER              1 00377 05574 U 9 I U                C 2006204 
MX-000328 O MX    MEXICO           17 10 00.00N 100 25 40.00W TOWER              1 00367 00567 U 9 I U                A 1998292 
MX-000330 O MX    MEXICO           17 15 59.00N 097 40 58.00W TOWER              1 00237 07137 U 9 I U                A 1998292 
MX-000331 O MX    MEXICO           17 31 46.00N 093 07 24.00W TOWER              1 00197 00876 U 9 I U                C 2006204 
MX-000333 O MX    MEXICO           17 33 07.00N 092 57 18.00W TOWER              1 00206 00435 U 9 I U                C 2006204 
MX-000334 O MX    MEXICO           17 33 10.00N 091 58 10.00W TOWER              1 00328 00628 U 9 I U                A 1998292 
MX-000339 O MX    MEXICO           17 45 00.00N 092 35 00.00W TOWER              1 00295 00795 U 9 I U                A 1998292 
MX-000340 O MX    MEXICO           17 55 15.00N 102 10 56.00W PLANT              1 00285 00300 U 9 I N                A 1998292 
MX-000341 O MX    MEXICO           17 55 25.00N 102 11 59.00W STACK              1 00265 00275 U 9 I U                A 1998292 
MX-000342 O MX    MEXICO           17 55 36.00N 102 12 01.00W STACK              1 00365 00385 U 9 I U                A 1998292 
MX-000344 O MX    MEXICO           17 55 41.00N 102 11 51.00W COOL TWR           1 00260 00280 U 9 I U                A 1998292 
MX-000345 O MX    MEXICO           17 55 50.00N 102 11 57.00W PLANT              1 00260 00280 U 9 I N                A 1998292 
MX-000347 O MX    MEXICO           17 56 11.00N 102 11 55.00W STACK              1 00195 00220 U 9 I U                A 1998292 
MX-000348 O MX    MEXICO           17 56 12.00N 102 11 58.00W STACK              1 00190 00215 U 9 I U                A 1998292 
MX-000349 O MX    MEXICO           17 57 40.00N 092 57 24.00W TOWER              1 00315 00387 U 6 C U                C 2009057 
MX-000350 O MX    MEXICO           17 57 41.00N 102 12 00.00W TOWER              1 00215 00240 U 9 I U                A 1998292 
MX-000352 O MX    MEXICO           17 57 50.00N 092 56 59.00W TOWER              1 00445 00700 U 9 I U                A 1998292 
MX-000353 O MX    MEXICO           17 58 15.00N 092 55 14.00W TOWER              1 00425 00675 U 9 I U                A 1998292 
MX-000354 O MX    MEXICO           17 58 48.00N 094 43 15.00W TOWER              1 00190 00274 U 9 I U                A 1998292 
MX-000355 O MX    MEXICO           17 59 00.00N 092 55 00.00W TOWER              1 00194 00249 U 9 I U                A 1998292 
MX-000356 O MX    MEXICO           17 59 25.00N 092 55 04.00W TOWER              1 00345 00600 U 9 I U                A 1998292 
MX-000357 O MX    MEXICO           17 59 30.00N 093 12 54.00W TOWER              1 00335 00485 U 9 I U                A 1998292 
MX-000358 O MX    MEXICO           17 59 52.00N 092 55 21.00W TOWER              2 00210 00384 U 9 I U                A 1998292 
MX-000359 O MX    MEXICO           17 59 58.00N 093 43 49.00W TOWER              1 00230 00480 U 9 I U                A 1998292 
MX-000360 O MX    MEXICO           18 00 31.00N 092 54 09.00W TOWER              1 00210 00310 U 9 I U                A 1998292 
MX-000361 O MX    MEXICO           18 00 31.00N 094 33 50.00W STACK              6 00250 00465 U 9 I U                A 1998292 
MX-000362 O MX    MEXICO           18 01 30.00N 094 33 54.00W TOWER              1 00260 00480 U 9 I U                A 1998292 
MX-000363 O MX    MEXICO           18 04 15.00N 095 54 15.00W TOWER              2 00262 00560 U 9 I U                A 1998292 
MX-000364 O MX    MEXICO           18 05 24.00N 096 06 50.00W TOWER              1 00221 00401 U 9 I U                A 1998292 
MX-000365 O MX    MEXICO           18 06 59.00N 094 23 50.00W PLANT              1 00350 00500 U 9 I N                A 1998292 
MX-000366 O MX    MEXICO           18 07 14.00N 094 23 26.00W TANK               1 00260 00410 U 9 I U                A 1998292 
MX-000367 O MX    MEXICO           18 07 21.00N 094 26 22.00W TOWER              1 00197 00213 U 9 I U                C 2006204 
MX-000368 O MX    MEXICO           18 08 19.00N 094 26 15.00W TOWER              1 00240 00390 U 9 I U                A 1998292 
MX-000369 O MX    MEXICO           18 14 40.00N 093 13 06.00W TOWER              1 00310 00355 U 6 C U                C 2009057 
MX-000370 O MX    MEXICO           18 15 54.00N 093 13 19.00W TOWER              1 00210 00380 U 9 I U                A 1998292 
MX-000371 O MX    MEXICO           18 22 06.00N 099 52 31.00W TOWER              1 00195 04595 U 9 I U                A 1998292 
MX-000373 O MX    MEXICO           18 27 31.00N 088 59 24.00W TOWER              1 00260 00750 U 9 I U                A 1998292 
MX-000374 O MX    MEXICO           18 29 18.00N 088 39 20.00W TOWER              1 00260 00590 U 9 I U                A 1998292 
MX-000375 O MX    MEXICO           18 29 55.00N 088 17 40.00W TOWER              1 00200 00220 U 9 I U                A 1998292 
MX-000376 O MX    MEXICO           18 31 18.00N 088 17 25.00W TOWER              1 00255 00275 U 9 I U                A 1998292 
MX-000377 O MX    MEXICO           18 33 17.00N 099 36 00.00W BLDG               1 00194 05711 U 9 I N                A 1998292 
MX-000378 O MX    MEXICO           18 34 54.00N 096 39 06.00W STACK              1 00205 00763 U 9 I U                C 2006204 
MX-000379 O MX    MEXICO           19 06 30.00N 096 08 30.00W TOWER              1 00230 00250 U 9 I U                A 1998299 
MX-000380 O MX    MEXICO           19 10 15.00N 096 12 45.00W TOWER              1 00300 00480 U 9 I U                A 1998299 
MX-000381 O MX    MEXICO           19 10 44.00N 096 08 59.00W TOWER              1 00266 00286 U 9 I U                A 1998299 
MX-000382 O MX    MEXICO           19 11 24.00N 096 08 07.00W TOWER              1 00193 00213 U 9 I U                A 1998299 
MX-000383 O MX    MEXICO           19 12 02.00N 096 08 13.00W TOWER              1 00273 00293 U 9 I U                A 1998299 
MX-000384 O MX    MEXICO           19 15 00.00N 099 05 00.00W TOWER              1 00614 07978 U 9 I U                A 1998299 
MX-000386 O MX    MEXICO           19 19 45.00N 099 09 38.00W TOWER              1 00433 07820 U 9 I U                A 1998299 
MX-000387 O MX    MEXICO           19 20 00.00N 099 08 00.00W TOWER              1 00299 07654 U 9 I U                A 1998299 
MX-000388 O MX    MEXICO           19 20 02.00N 099 07 58.00W TOWER              1 00307 07680 U 9 I U                A 1998299 
MX-000389 O MX    MEXICO           19 20 35.00N 099 05 23.00W TOWER              1 00358 07738 U 9 I U                A 1998299 
MX-000390 O MX    MEXICO           19 21 43.00N 099 01 34.00W TOWER              1 00440 08840 U 9 I U                A 1998299 
MX-000392 O MX    MEXICO           19 22 17.00N 099 08 24.00W TOWER              1 00203 07542 U 9 C U                C 2009328 
MX-000393 O MX    MEXICO           19 23 05.00N 099 17 09.00W TOWER              1 00205 08635 U 9 I U                A 1998299 
MX-000394 O MX    MEXICO           19 23 07.00N 099 07 16.00W TOWER              1 00205 07545 U 9 I U                A 1998299 
MX-000395 O MX    MEXICO           19 23 15.00N 099 17 15.00W TOWER              1 00448 08845 U 9 I U                A 1998299 
MX-000396 O MX    MEXICO           19 23 26.00N 099 06 59.00W TOWER              1 00282 07622 U 9 I U                A 1998299 
MX-000397 O MX    MEXICO           19 23 27.00N 099 05 28.00W TOWER              1 00377 07843 U 9 I U                A 1998299 
